playerID,playerName,position
10008,Dalton Hoffman,FB
7982,LaVar Glover,DB
16003,Tom Mullen,G-T
13405,Jim Lipinski,T-DT
3730,Frank Chamberlin,LB
20547,Bruce Smith,HB-DB-TB
17171,George Paskvan,FB
4701,Tom Crabtree,TE
3564,David Carter,DT
19294,Mike Ruth,NT
22414,Charlie Toogood,DT-T-G
8683,Ramon Guzman,LB
4569,Charles Cornelius,DB
11727,Willie Jones ,FB
3781,Taco Charlton ,DE
10179,Michael Hoomanawanui,TE
17134,Jim Parmer,FB-HB
2320,Jim Breech,K
12562,Gary Kowalski,T-G
13557,Terry Long ,G
11054,Julian Jenkins,DE
20579,Dave Smith,T
4165,Joe Cofer,DB
15879,Tommy Morrow,DB-P
2211,Ed Bradley,G
23487,B.W. Webb,CB
14741,Willis McGahee,RB
21114,Sylvester Stanley ,NT
19629,Babe Scheuer,T
17871,Marvin Powell,FB
7648,Kevin Garrett,DB
21162,Aaron Stecker,RB
22183,Hal Thompson,E-DE
24873,Brian Young,DT
6732,Jeff Faulkner,DE-DT
3581,Kevin Carter,DE-DT
16929,Al Owen,HB
9696,Scott Hernandez,NT
5940,Tyronne Drakeford,DB
11956,Thom Kaumeyer,DB
4883,Victor Cruz,WR
10792,Keith Jackson ,TE
17881,Tyvis Powell ,FS
20290,Tony Simmons ,DE
8123,John Goodyear,B
15625,Pete Monty,LB
434,Derek Anderson ,QB
1765,Freddie Bishop,DE
1282,Tom Baugh,C
14168,Johnny Martin ,WB-HB
2677,Malcolm Brown ,RB
4969,Ivory Curry,DB
14867,Kevin McKenzie,WR
2428,Ralph Britt,TE
22206,Pinky Thompson,HB
16294,Steven Nelson,CB
9554,Mel Hein,C-LB
15456,John Mistler,WR
4081,Nic Clemons,DE
14956,Audray McMillian,DB
17958,Greg Primus,WR
10703,Corey Ivy,DB
7766,Jeremiah George,ILB
7972,Ed Glick,B
22905,Clarence Verdin,WR
15104,Dan Melville,P
21966,Ray Tesser,E-DE
24750,Mike Wright,DT-DE
47,Ed Adamchik,C
19347,Dwayne Sabb,LB
11615,Jermaine Jones,DB
17138,John Parrella,DT
6468,IK Enemkpali,DE
14429,Pat McAfee,K
24288,Wandy Williams,RB
3648,Jim Cason,DB-HB
2986,Fernanza Burgess,WR
17722,Lance Poimbeouf,G
22596,Will Tukuafu,DT
16401,Donnie Nickey,DB
4612,Zed Coston,C
24542,Mark Witte,TE
6070,Howard Duncan,C
24147,Kendall Williams,DB
12343,Levon Kirkland,LB
20417,Dan Skipper,OT
16824,Benji Olson,G
6128,Jeff Durkota,FB-LB
18346,James Reed,DT
15621,Mike Montler,C-G-T
19274,Darrell Russell,DT-DE
13258,D.D. Lewis,LB
8208,Daniel Graham,TE
6850,Neil Ferris,DB-HB
13360,Sammy Lilly,DB
3693,Jim Caver,DB
19414,Curtis Samuel ,WR
9100,Maurice Harper,C
1808,Justin Blackmon,WR
1702,Taye Biddle,WR
20309,Keith Simons,DT-NT
9638,Tom Hennessey,DB
13452,Bob Livingstone,HB-DB
15950,Taylor Moton,OT
4634,Johnny Counts,HB
9118,Joey Harrington,QB
13254,Chad Lewis,TE
484,Robby Anderson,WR
2024,Chris Bordano,LB
7058,John Floyd ,WR
7626,Dwight Garner,RB
14860,Vito McKeever,DB
10314,Garry Howe,NT
3308,Reggie Camp,DE
23999,Brent Williams,DE
9477,Joey Haynos,TE
23992,Boo Williams,TE
13350,Don Lieberum,WB
13469,Danny Lockett,LB
22822,Jeff Van Note,C-G-LB
9997,Pat Hodgson,WR
2119,Barry Bowman,P
9991,Eric Hodges,WR
4955,Dan Currie ,LB
12942,Al Latimer,DB
23516,Larry Webster,DE
3016,Steve Burks,WR
13786,Corey Mace,DT
9135,Billy Harris,RB
6898,Filip Filipovic,P
4703,Donnie Craft,RB
7263,George Franck,HB
900,Jon Baker,DG-LB-G
2609,Ed Brown,QB
24458,Bob Windsor,TE
20113,Heath Sherman ,RB
6292,Steve Edwards,G-T
16964,Ernest Owusu,DE
24257,Terrance Williams,WR
24471,Blake Wingle,G
22267,Willie Thrower,QB
19568,Talance Sawyer,DE
15786,Dan Morgan,G
24186,Mike Williams,WR
22029,Demaryius Thomas,WR
17535,Irvin Phillips,DB
2567,Charlie Brown,DB-HB
5414,Derrick Deese,T-G
14551,Dexter McCoil,S
24341,Billy Wilson,E-FL
13724,Allen Lyday,DB
2012,J.R. Boone ,E-HB
4581,Kamalei Correa ,OLB
23221,Leterrius Walton,DT
17256,Karl Paymah,DB
19376,Rashaan Salaam ,RB
12937,Don Laster,T
10764,Edwin Jackson,LB
14383,Derrick Mayes,WR
9919,Roy Hilton,DE
19426,Lupe Sanchez,DB
21982,Joe Theismann,QB
16211,Spencer Nead,FB
13090,Donald Lee ,TE
1781,Eric Bjornson,TE
10991,Jim Jeffcoat,DE
23977,Alfred Williams,DE-LB
11322,Ken Johnson,RB
12251,Howard Kindig,DE-T
1139,Tommy Barnhardt,P
3282,Bill Callahan,DB
15232,Ed Mieszkowski,T
22332,Sid Tinsley,HB
7299,Will Franklin,WR
8650,Mark Gunn,DT-DE
15512,Shannon Mitchell ,TE
4397,Bill Conkright,C-LB-E-DE
13623,Calvin Loveall,DB
20208,Mike Siani,WR
15932,Paul Moss,E
20100,Ashley Sheppard,LB
16084,Calvin Murray,RB
9620,Steve Hendrickson,LB-RB-TE
8137,Dwayne Gordon,LB
9048,Terry Hardy ,TE
7154,Fred Forsberg,LB
18919,Terry Robiskie,RB
19192,Dave Rozumek,LB
4152,Joe Cocozzo,G
24483,Bryant Winn,LB
13746,James Lynch ,RB
13211,Mikel Leshoure,RB
7862,Gale Gilbert,QB
21755,Ben Tamburello,G-C
10494,Joey Hunt,C
23923,James Wilder,RB
9921,T.Y. Hilton,WR
23261,Danny Ware,RB
20012,Darryl Sharpton,LB
13630,Warren Loving,RB
2962,Michael Bumpus,WR
4361,Chris Combs,DE
7854,Jon Giesler,T
19169,Harmon Rowe,DB-HB
11966,Damontae Kazee,CB
10090,DeVonte Holloman,OLB
4616,Paige Cothren ,K
5738,James Dockery,DB
22523,Gene Trosch,DE
15689,Jerald Moore,RB
3034,Ray Burnett,HB
4287,Anthony Collins,T
24611,John Woodcock,DT-DE
15536,John Mobley,LB
21164,Joel Steed,NT
14122,Warren Marshall,RB
10926,Larry Jameson,DT
2371,Alundis Brice,DB
13092,Edward Lee ,WR
1280,John Bauer,T
15355,Primo Miller,T
12969,Ted Laux,HB-DB
14922,Chris McLemore,RB
18635,Mike Richey,T
24528,Dick Witcher,WR-FL-SE-TE
6497,Dedrick Epps,TE
14195,Vaughn Martin ,DT
4452,Jimmy Conzelman,BB-TB-HB-E
13010,Odell Lawson,RB
8293,Ray Graves,C
21127,Chad Stark,RB
21856,Hosea Taylor,DE
11431,Thomas Johnson,DT-DE
16136,Tommy Myers,B
14419,Tim Mazzetti,K
3527,Nolan Carroll,DB
778,Robert Awalt,TE
20988,Willie Spencer,RB
13533,Charley Long ,G-T
1297,Mark Bavaro,TE
2769,Ross Browner,DE
21947,Daryl Terrell,T-G
5878,Marques Douglas,DE
21435,Tony Stricker,DB
17135,Babe Parnell,T-G
18486,Joe Restic,E
9558,Don Heinrich,QB
9684,Matt Herkenhoff,T
8377,Jerry Green,E
2393,Greg Bright,DB
3161,John Butler,DB
198,Melvin Aldridge ,DB
23042,Jim Wagstaff,DB
22760,Regan Upshaw,DE
2948,Gale Bullman,E
20455,Henry Slay,DT
13495,Dave Logan,WR
20022,Charlie Shaw,G
10469,Leonard Humphries,DB
7257,Phil Francis ,RB
22406,Ed Toner,DT
9002,Clay Harbor,TE
1736,Les Bingaman,DG-G
16713,Cliff Odom,LB
20686,Kevin Smith,WR
24077,Garland Williams,T
10362,John Huddleston,LB
19365,Pio Sagapolutele,DT-DE
17339,Jeris Pendleton,DT
4996,Andy Cvercko,G
11045,Jack Jenkins,FB
807,Jordan Babineaux,DB
7406,Ed Frutig,E
18628,Tom Richardson ,WR
15930,Joe Moss,T
11481,Don Jonas,HB
1199,Greg Barton,QB
15325,Jim Miller,P
12534,Frank Kosikowski,DE
2037,Rich Borresen,TE
5440,Daroll DeLaPorte,BB
12712,Rod Kush ,DB
24723,Ernie Wright,T
24935,Sid Youngelman,DT-DE
16005,Carl Mulleneaux,E
22530,Johnnie Troutman,G
1714,Terreal Bierria,DB
18565,Ken Rice,T-G
5961,Donald Driver,WR
7823,Joe Gibbs,G
3443,Darryl Carlton,T
1052,Ramses Barden,WR
20069,Art Shell,T
1395,Brad Bedell,T
19650,Vin Schleusner,T
6835,Tom Ferguson ,T
3193,Nate Byham,TE
3164,Kelly Butler,T-TE
12510,YoungHoe Koo,K
18578,Stanley Richard,DB
274,Brian Allen,LB
6906,Alfred Fincher,LB
3511,Mark Carrier,DB
1704,Adolph Bieberstein,G
3058,John Burrell,WR
151,Danny Aiken,LS
22186,James Thompson,WR
16640,Neil O'Donnell,QB
6236,Julian Edelman,WR
6297,Troy Edwards,WR
24759,Steve Wright,T-G-TE
19980,George Shaffer,BB
7705,Frank Gause,C-G
18687,Butch Riley,LB
22626,Bill Turner,G
11203,Charlie Johnson ,NT
19753,Scott Schwedes,WR
21043,Bob St. Clair,T
15282,Blake Miller,WB-E
23230,George Wanless,WB-E-G
12016,Jim Kekeris,T
14880,Dennis McKinley,FB
7921,Tashaun Gipson,DB
22101,Pat Thomas,DB
24109,Jarvis Williams,DB
8937,Phil Handler,G
16261,Chuck Nelson,K
24362,Drip Wilson,C
23176,Henry Walls,LB
8689,Bob Haas,B
15712,Mark Moore,DB
5161,Ben Davis,DB
7484,Christian Gaddis,T-G
23988,Billy Williams,WR
2623,Gary Brown,T
17261,Logan Payne,WR
3302,Jack Cameron,WR
19340,Kelly Saalfeld,C
21180,Dick Steere,G
7195,Wally Foster ,BB
86,Montravius Adams,DT
1734,Brandon Bing,DB
11775,James Joseph,RB
8799,Darryl Hall,DB
16251,Mike Nelms,DB
16002,Roderick Mullen,DB
23720,Ernie Wheelwright,WR
17221,Darrell Pattillo,DB
19834,Tom Scott,T-G
8068,Pete Gonzalez,QB
7507,Greg Gaines,LB
17390,Phil Perlo,LB
11309,John Johnson,DT
817, Backnor,C
15025,Bob McRoberts,HB
15667,Dave Moore,TE
16764,Earl Okine,DE
11531,Chris Jones,WR
20454,Darius Slay,CB
17344,Chad Pennington,QB
21552,Gerry Sullivan,T-C-G
8914,Kim Hammond ,QB
1249,Michael Bates,RB
13376,Paul Lindquist,DT
8198,Chris Gragg,TE
9797,Jim Higgins,T-G
9375,Ken Hauser,FB-BB
3132,Harrison Butker,K
24709,Junior Wren,DB
7743,Chris Gedney,TE
10567,Scott Hutchinson,DE
14090,Doug Marsh,TE
12804,Mike Lambrecht,DT
5904,Mike Dowdle,LB-FB
1778,Del Bjork,T
5197,Dave Davis,WR
15301,Corey Miller,LB
9821,Barry Hill,DB
8877,Darrell Hamilton,T
7304,Dennis Franks,C
1221,Michael Basnight,RB
17230,Quinton Patton,WR
172,Dick Alban ,DB
3011,Dialleo Burks,WR
6379,Jayrone Elliott,LB
8755,Chris Hairston,OL
983,Don Bandy,G
20464,Steve Sloan,QB
23322,Daryl Washington,LB
15755,Eric Moran,T-G
4100,Joey Clinkscales,WR
14797,Reggie McGowan,WR
7236,Reid Fragel,OT
13872,Erik Magnuson,OT
16953,Morris Owens,WR
6643,Terry Fair,DB
11955,Steve Kaufusi,DE-DT
8910,Bobby Hammond ,RB
11971,Tim Kearney,LB
11529,Charlie Jones,WR
9161,Dwayne Harris,WR
3927,Kendrick Clancy,DT
11256,Eric Johnson ,DB-LB
8494,Rosey Grier,DT-DE
4208,Keelan Cole,WR
8108,Demetri Goodson,CB
4432,Frank Conover,DT
7556,Chris Gamble,DB
7997,Na'Shan Goddard,T
5901,Marcus Dowdell,WR
15184,Ron Meyer,QB
9890,Tony Hill,DE
3832,George Cheverko,B
2976,Jerry Burch,WR-P
1,Isaako Aaitui,NT
3026,Bobby Burnett ,RB
9474,Tommy Haynes,DB
23701,Austin Wheatley,TE
14745,Barney McGarry,G
22352,Leo Tobin,G-LB
20575,Daryle Smith,T
6963,Jim Fitzgerald,C
8371,Isaiah Green,CB
12647,Frank Kristufek,T
2558,Buddy Brown,G
109,Abe Addams,DE
22907,Ed Vereb,HB
14375,Marcus Maye,FS
11751,Jeff Jordan,RB
6511,Harold Erickson,T
6952,Tony Fisher,RB
4667,Arthur Cox,TE
9091,Dave Harper,LB
3613,Johndale Carty,DB
622,Neill Armstrong ,E-DB
11536,Clarence Jones,T
11369,Mike Johnson,DE
18699,Larry Riley,DB
4525,Sam Cooper,T
2554,Booker Brown,T-G
19155,Tubby Roush,WB-G
16985,Craig Page,C
13919,Irvin Mallory,DB
22231,Art Thoms,DT
12554,John Kovatch,E
22229,Weegie Thompson,WR
19560,Nick Savoie,TE
3425,Ka'Deem Carey,RB
16322,Tom Neumann,HB
7786,Joe Germaine,QB
10443,Corey Hulsey,G-T
7718,Jordan Gay,P
12485,Kevin Kolb,QB
5871,Harry Douglas,WR
6196,Irv Eatman,T
620,John Armstrong ,BB
8908,Mike Hammerstein,DE-NT
5415,Nick DeFelice,T
2822,David Bruton,DB
23384,Carlos Watkins,DT
4993,Jay Cutler ,QB
14984,Emanuel McNeil,NT
22225,Tuffy Thompson,HB
16489,Danny Noonan,DT-DE
19395,P.K. Sam,WR
3418,Joe Cardwell,T-DE
8264,Deon Grant,DB
22246,Hugh Thornton ,OG
1318,Craig Baynham,HB
19056,Charles Romes,DB
24448,Jeff Winans,G-DE-T-DT
5508,Glenn Dennison,TE
5091,Matt Darby,DB
17072,Anthony Parker,DB
9925,Stan Hindman,DE-DT
590,Tony Arena,C-LB
12638,Henry Krieger-Coble,TE
10163,Two-Bits Homan,B
8203,Ben Graham,P
8943,Leonard Hankerson,WR
19036,Dave Roller,DT
24570,Ron Wolfley,RB
15639,Tipp Mooney,B
12601,Tommy Kramer ,QB
18236,Don Ratliff,DE
23225,Wayne Walton,T-G
8458,Charlie Greer,DB
15768,Earthwind Moreland,DB
14356,Joey Maxwell,C-E
21341,Hust Stockton,FB-TB-HB
20885,Robert Soleau,LB
22016,Chris Thomas,WR
11353,Manuel Johnson,WR
23594,Mike Wells,TE
14748,Clarence McGeary ,DT
15983,Ovie Mughelli,FB
5986,Tom Dublinski,QB
8171,Jeff Gossett,P
8868,Dean Hamel,DT
14078,Bradley Marquez,WR
1876,Tony Blevins,DB
21174,Robert Steele,WR
18095,Kelly Quinn,LB
17813,Ron Porter,LB
13084,Carl Lee ,DB
10970,Ray Jarvis,WR
15361,Roy Miller,DT
21822,Aaron Taylor,G
1346,Terry Beasley,WR
3590,Quincy Carter,QB
2966,Mike Bundra,DT
10451,David Humm,QB
14898,Ronald McKinnon ,LB
21273,Ricky Stevenson,DB
20347,James Sims,RB
15438,Michael Minter,NT
11019,Eric Jeffries,DB
19960,Jeff Severson,DB
12276,Desmond King,FS
1662,Don Bessillieu,DB
24260,Thomas Williams,LB
4542,Gus Coppens,T
14359,Vernon Maxwell,LB
17899,Paul Pratt,DB
17904,Steve Preece,DB
14595,Mike McCoy,DB
21928,Mike Teeter,DE-DT
17910,De'Andre Presley,CB
20175,Frederick Shook,C-LB
1753,Carl Birdsong,P
9109,Charlie Harraway,RB
3873,Koester Christensen,E
17347,Tom Pennington,K
22553,Sam Tsoutsouvas,C-LB
8968,Matt Hanousek,G-T
1832,Matt Blair,LB
1005,Robert Banks,DE
10802,Leonard Jackson,LB
16212,Dan Neal,C-G
2249,Chuck Braidwood,E
24949,Frank Zadworney,HB-DB
8056,Rick Goltz,DE
7558,David Gamble,WR
9042,Kevin Hardy ,DT
12603,Ken Kranz ,DB
14492,Colin McCarthy,LB
10007,Bob Hoffman,B
2197,Carl Bradford,OLB
20292,Victor Simmons ,LB
8771,Art Haley,HB
19888,Joe Secord,C
8048,Bob Golic,NT-DT-LB-DE
24172,Marcus Williams ,S
4473,Marv Cook,TE
2650,John Brown,LB-C
20554,Cedric Smith,FB
4573,Reggie Corner,DB
3678,Mike Catapano,DE
3358,Bob Campiglio,B
19170,Joe Rowe,DB
3801,Richard Cheek,G
2069,Chris Boswell,K
46,Fred Acorn,DB
2239,Rickey Brady,TE
6026,Dan Dufour,G
21885,Monte Taylor,DE
12836,Eric Lane,RB
9524,Andy Heck,T-G
21332,Shyrone Stith,RB
11597,Henry Jones,RB
3830,Raymond Chester,TE
16982,Jeoffrey Pagan,DE
3078,Lloyd Burruss,DB
12104,Vince Kendrick,RB
8612,Al Grygo,HB
1652,Tony Berti,T
23545,Henry Weinberg,G-T
1550,Roy Bennett,DB
6071,Jamie Duncan,LB
18663,Don Ridler,T
8031,Brittan Golden,WR
17764,Bob Poole,TE
19549,Russ Saunders ,FB
6682,Dick Farley,DB
9579,John Helwig,LB-DB-DE
21847,Ed Taylor,DB
21769,John Tanner,B
22282,D.J. Tialavea,TE
21633,Lynn Swann,WR
8487,Bob Gresham,RB
6575,Fred Evans,DT
7923,Jug Girard,E-HB-QB-DB
5062,Dave Daniels,DT
14759,Mike McGee,G
22728,Chuck Ulrich,DT
10461,Paul Humphrey,C
7673,Roberto Garza,G-C
21767,Bob Tanner,E-T
15858,Dennis Morrison ,QB
7906,Willie Gillus,QB
14439,Darcel McBath,DB
24496,Glenn Winston,RB
17490,Luke Petitgout,T-G
4745,Mush Crawford ,T-G
15424,Frank Minini,HB-BB
20375,Bill Singleton,G
5723,Travell Dixon,S
18232,Tom Rathman,RB
5550,Chuck DeShane,B-G
15779,Aaron Morgan,LB
12831,Bob Landsee,C-G
12696,George Kunz,T
4435,Sean Conover,DE
686,Bert Askson,DE-TE
5951,Fred Dreher,E
7110,Wayne Fontes ,DB
23108,John Walker,NT-DT
7206,Aubrey Fowler,HB
9056,Vernon Hargreaves III,CB
1697,E.J. Bibbs,TE
3725,George Chalmers,C
24825,Eddie Yarbrough,DE
22569,Matthew Tucker,RB
22767,Jim Urbanek ,DT
13079,Bivian Lee ,DB
24640,Larry Woods,DT
24969,Tom Zbikowski,DB
7669,Russell Gary,DB
16476,Pete Noga,LB
3945,Brian Clark,K
22430,LaVern Torgeson,LB-C
5995,Damane Duckett,DT
21724,Doyle Tackett,B
4709,Dobie Craig,FL-WR-HB
22232,Fred Thomsen,E
15266,Itula Mili,TE
2052,Keith Bosley,T
10286,David Howard,LB
10477,Jim Hunnicutt,G
18472,Mike Rengel,DT
14323,Grant Mattos,WR
9257,Gran Harrison,E
820,Frank Bacon,WB-TB-E
23421,Chris Watt,OG
18185,Curtis Randall,LB
9625,A.J. Hendy,S
5488,Anthony Denman,LB
20439,Duke Slater,T
9541,Larry Hefner,LB
5598,Dorne Dibble,E-DB
24814,Joe Yackanich,G
15912,Clure Mosher,C-G-LB
24722,Eric Wright,DB
951,Dave Ball,DE
1251,Phil Bates,WR
6122,Kris Durham ,WR
381,Alan Ameche,FB
16869,Zach Orr ,LB
5703,Dennis Dixon,QB
22910,Shane Vereen,RB
11345,Leonard Johnson,CB
10438,Josh Hull,LB
11835,Steve Juzwik,HB-FB
24261,Tim Williams,OLB
9581,Temarrick Hemingway,TE
6920,Gary Finneran,DE-DT
24861,Len Younce,G-LB
24995,Harold Zerbe,E
11199,Charles Johnson ,DE
19273,Damien Russell,DB
388,Richard Amman,DE-DT
18827,Paul Robeson,E-T
19292,Reggie Rust,TB-BB
24097,Jack Williams,DB
3789,Cliff Chatman,RB
18574,Gary Richard,DB
895,Jesse Baker,DE
13300,LeQuan Lewis,CB
4015,Ken Clarke,NT-DT
12689,Oscar Kuhner,T-G-E
8891,Ray Hamilton,E
10094,Derek Holloway,WR
9622,Dave Hendrix,DB
11228,Daryl Johnson ,DB
2781,Gail Bruce,DE-E
23207,Pierre Walters,LB
5176,Buddy Davis,T
5456,Keith DeLong ,LB
1135,Vincent Barnett,DB
23542,Lee Weigel,RB
6539,Richard Estell,WR
3852,Brandon Chillar,LB
13080,Bob Lee ,G
12436,Tom Knight,DB
5318,Troy Davis ,RB
2301,Jim Braxton,RB
5920,Marcus Dowtin,LB
6410,Sedrick Ellis,DT
11687,Robbie Jones,LB
12581,Ollie Kraehe,E-G-C
1058,Bryan Barker,P
1744,Armon Binns,WR
13182,Paris Lenon,LB
5381,Floyd Dean,LB
10124,Jaret Holmes,K
2153,Sam Boyd,E
20182,Cecil Shorts,WR
4911,Ed Cummings,LB
4216,Terry Cole,RB
19251,Clive Rush,E
21949,David Terrell,WR
10611,Gabe Ikard,C
16766,Steve Okoniewski,DT-DE
1490,Ronald Bellamy,WR
89,Phillip Adams,DB
6801,Ralph Felton,LB-DB-FB
21429,Devin Street,WR
22639,Hal Turner,DE
8779,Ed Halicki,B
24046,Demetrius Williams,WR
22067,Joe Thomas,LB
14501,Ron McCartney,LB
13668,Mike Lucci,LB
20516,Andre Smith,TE
1419,Larry Beil,T
16912,Bo Otto,C-G-T
5706,Floyd Dixon,WR
16972,Dave Pacella,C-G
16846,Patrick Onwuasor,LB
12805,Kendall Lamm,T
5009,Carlton Dabney,DT
21005,Philip Spiller,DB
12733,Sandy LaBeaux,DB
19291,Wade Russell,TE
1141,Roy Barni,DB
5195,Craig Davis,WR
1768,Keith Bishop,G-C
20837,Willie Snead ,WR
1197,Don Barton,HB
6507,Bill Erickson,G
5015,Bernard Dafney,G-T
10928,Dick Jamieson,QB
742,Bill Austin,G-T
17201,Wayne Patrick,RB
4715,Steve Craig,TE
5966,Tom Drougas,T-G
23201,Dale Walters,P
11492,Andre Jones,LB
4941,Bree Cuppoletti,G
11406,Ron Johnson,DB
2394,Leon Bright,RB
7652,Myles Garrett ,DE
20298,Corey Simon,DT
18610,Jay Richardson ,DE
15973,Roddrick Muckelroy,LB
13889,Roger Mahoney,C-G-E
18526,Ricky Reynolds,DB
20528,Ben Smith,DB
12130,Bill Kenney,QB
18396,Roy Reeves,WR
16963,Chris Owusu,WR
7361,Barry French,G-T
10607,James Ihedigbo,DB
20661,Jimmy Smith,DB
16527,Trusse Norris,E
12124,Kenoy Kennedy ,DB
19148,Ray Roundtree,WR
5285,Reuben Davis ,DE-DT
5386,Kevin Dean,LB
23606,Tom Welter,T-G
2494,Ethan Brooks,T
11787,Les Josephson,RB
19516,Harvey Sark,G
7011,Ronald Flemons,DE
9678,Craig Hentrich,P
5666,Tom Dimitroff,QB
7771,Steve George,DT
22495,Ahmad Treaudo,DB
12986,Demarcus Lawrence,DE
269,Anthony Allen,RB
18391,Dan Reeves,RB
24165,Leonard Williams,DT
21878,Lawrence Taylor,LB
19677,Don Schneider,HB
13481,Kerry Locklin,TE
5134,Jim David,DB
4333,Todd Collins,QB
23450,Trae Waynes,CB
10776,Jack Jackson,WR
5156,Anthony Davis,T
20119,Mike Sherrard,WR
10947,Andy Janovich,FB
1852,Tony Bland,WR
14904,Ted McKnight ,RB
3869,Erik Christensen,DE
12109,John Kenerson,DE-DT
24807,Elmer Wynne,FB
22598,Willie Tullis,DB
21465,William Strong,DB
5507,Doug Dennison,RB
24499,Lloyd Winston,FB
8735,Clark Haggans,LB
2120,Bill Bowman,FB
3536,Chris Carson,RB
3582,Ki-Jana Carter,RB
18641,Rock Richmond,DB
10577,Merle Hutson,G-T
8720,Derek Hagan,WR
15749,John Mooring,T-C
16520,Jared Norris ,LB
6246,Van Edmondson,C
20043,Ryan Shazier,OLB
3438,Mark Carlson,T
56,Charlie Adams,WR
16025,George Munday,T-G
9358,Jeff Hatch,T
5477,Jeff Demps,RB
12818,Sean Landeta,P
15256,Glyn Milburn,RB-WR
1402,Don Beebe,WR
18956,James Rodgers ,WR
5489,Alfonzo Dennard ,CB
6620,Bradie Ewing,FB
14244,Bernie Masterson,QB
15925,Brent Moss,RB
11572,Edgar Jones,HB-DB
20748,Reggie Smith,DB
15207,Bobby Micho,TE-FB
6057,Dave Dunaway,WR
24532,Terry Witherspoon,FB
11475,Doug Jolley,TE
14032,Hugo Marcolini,B
22951,Adam Vinatieri,K
7901,Mike Gillislee ,RB
14807,Keli McGregor,TE
14951,Erik McMillan,DB
21775,Thomas Tapeh,FB
10920,Robert James,LB
23420,Tim Watson,DB
4647,Brandon Coutu,K
979,Hugh Bancroft,E
3329,Jason Campbell,QB
16614,Fran O'Brien,T
24465,Stan Winfrey,RB
886,Conway Baker,G-T
8527,Wade Griffin,T
5025,Ted Dailey,E
8277,Rupert Grant,RB
21620,Will Svitek,T
10074,Ken Holley,QB
2824,Bill Bryan,C-G
20962,Harry Speelman,G
15652,Brandon Moore,LB
19837,Victor Scott,DB
11969,Tom Keane,DB-E
2332,Jake Brendel,C
24998,Jeff Zgonina,DT
23056,Stan Waldemore,G-C-T
9077,Tom Harmon ,HB
12849,Brandon Lang,LB
18759,Michael Roan,TE
7670,Shamiel Gary,SS
14876,Jason McKie,FB
6599,Murray Evans,BB-QB
15821,Bob Morris ,HB
5430,John Dekker,TE
21391,Kelly Stouffer ,QB
6962,Jamie Fitzgerald,DB
12734,Mike Labinjo,LB
13840,Tommy Maddox,QB
9116,Willard Harrell,RB
24456,Sammy Winder,RB
20168,Hal Shoener,E-DE
2516,Jay Brophy,LB
11637,K.C. Jones,C
6357,Henry Ellard,WR
1620,Joy Berquist,G
17568,Alex Piasecky,E
17209,Craig Patterson,DE-NT
5234,Jack Davis,G
21418,Leif Strand,C
21291,Jonathan Stewart,RB
24093,Ike Williams,TB-HB
6243,Deke Edler,WB
4348,Dustin Colquitt,P
5898,Woody Dow,BB-FB
18902,Ramzee Robinson,DB
13057,Shane Lechler,P
2129,Arda Bowser,B
707,James Atkins,T
17516,Leo Peyton,WB-BB-FB
362,Mike Alstott,RB
11077,Dave Jennings,P
23685,John Wetzel,T
12544,Rich Kotite,TE
4238,Don Coleman,LB
10748,Chris Jackson,WR
4909,George Cumby,LB
18842,Damien Robinson,DB
13314,Reggie Lewis,DE
16691,Dunc Obee,C
19497,Dane Sanzenbacher,WR
5937,Johnny Drake,B
12113,George Kennard,G
23580,Mike Wellman,C
1780,Hank Bjorklund,RB
13267,Derrick Lewis,WR
24127,Joel Williams,LB
22299,Pat Tilley,WR
6800,Joe Felton,G
6087,King Dunlap,T
15531,Taquan Mizzell,RB
11103,Jerrel Jernigan,WR
10109,Scott Holman,WR
21300,Steve Stewart,LB
1411,Tom Beer,TE-G
5324,Vern Davis ,DB
8287,Carl Grate,G
11985,Val Keckin,QB
16004,Vern Mullen,E-HB
8493,Marrio Grier,RB
9207,Maurice Harris,WR
12413,Glenn Knack,G
15137,Elmer Merkovsky,G-T
2313,Chris Brazzell,WR
20328,Keith Simpson,DB
10798,Larry Jackson,C-TB
13882,Jesse Mahelona,DT
12812,Emmanuel Lamur,LB
13917,Ryan Mallett,QB
20251,Ricardo Silva,S
3864,Steve Chomyszak,DT-DE
8145,Melvin Gordon,RB
5092,Paul Darby,WR
11365,Micah Johnson,LB
20568,D'Joun Smith,CB
13107,Ken Lee ,LB
18882,Keenan Robinson,OLB
9108,Dennis Harrah,G-C
15246,Doug Mikolas,NT
18812,Bob Robertson,T
10988,Rashad Jeanty,LB
7066,Victor Floyd ,RB
19374,Abdul Salaam ,DT-NT-DE
16036,Anthony Munoz,T
14919,Ray McLean ,HB
5853,Santana Dotson ,DT-DE
15970,Scott Mruczkowski,C
20652,Jeff Smith,C
11344,Leon Johnson,RB
22798,Emilio Vallez,TE
24808,Harry Wynne,E
13626,Fritz Loven,G
721,Jeremiah Attaochu,OLB
14794,Connor McGovern,OG
8816,Johnny Hall,WB-HB
21137,Scott Starks,DB
9444,Larry Hayes ,C-LB
11718,Tony Jones,WR
1694,Frank Bianchini,RB
16744,Cedric Oglesby,K
2836,Bill Bryant,DB
1613,Ken Bernich,LB
13200,Tony Leonard,DB
22189,Jesse Thompson,WR
20440,Howie Slater,FB
10729,Bill Jackson,DB
