Player,Pos,Tm,Cap Hit,year
D.J. Swearinger,FS,ARI,"$1,671,000",2016
Jack Doyle,TE,IND,"$1,671,000",2016
William Gholston,DE,TAM,"$1,671,000",2016
Luke Willson,TE,SEA,"$1,671,000",2016
Sio Moore,OLB,3TM,"$1,671,000",2016
Russell Shepard,WR,TAM,"$1,671,000",2016
Akeem Spence,DT,TAM,"$1,671,000",2016
Zach Line,FB,MIN,"$1,671,000",2016
Benny Cunningham,RB,LAR,"$1,671,000",2016
T.J. McDonald,FS,LAR,"$1,671,000",2016
Brian Winters,OG,NYJ,"$1,671,000",2016
Corbin Bryant,DE,BUF,"$1,671,000",2016
Jordan Mills,OT,BUF,"$1,671,000",2016
A.J. Bouye,CB,HOU,"$1,671,000",2016
Don Jones,SS,2TM,"$1,671,000",2016
Gerald Hodges,OLB,SFO,"$1,671,000",2016
Austin Pasztor,OL,CLE,"$1,671,000",2016
Terrelle Pryor,QB,CLE,"$1,671,000",2016
Michael Wilhoite,LB,SFO,"$1,671,000",2016
John Simon,DE,HOU,"$1,671,000",2016
Jaron Brown,WR,ARI,"$1,671,000",2016
Darrell Stuckey,S,SDG,"$1,668,750",2016
Duron Harmon,FS,NWE,"$1,665,000",2016
Ryan Harris,T,PIT,"$1,662,500",2016
Bennie Logan,DT,PHI,"$1,661,000",2016
Logan Ryan,CB,NWE,"$1,661,000",2016
J.J. Wilcox,S,DAL,"$1,661,000",2016
Terrance Williams,WR,DAL,"$1,661,000",2016
Nickell Robey-Coleman,CB,BUF,"$1,658,333",2016
Nick Foles,QB,KAN,"$1,656,250",2016
Terence Newman,DB,MIN,"$1,650,000",2016
Larry Warford,OG,DET,"$1,646,000",2016
Manti Te'o,ILB,SDG,"$1,645,770",2016
Mario Addison,DE,CAR,"$1,620,000",2016
Ted Larsen,C,CHI,"$1,612,500",2016
Luke Stocker,TE,TAM,"$1,600,000",2016
Alex Boone,T,MIN,"$1,600,000",2016
Anthony Barr,OLB,MIN,"$1,578,500",2016
Eric Reid,FS,SFO,"$1,561,464",2016
Mike Nugent,K,CIN,"$1,550,000",2016
Anquan Boldin,WR,DET,"$1,550,000",2016
Robert Woods,WR,BUF,"$1,548,518",2016
Vernon Butler,DT,CAR,"$1,526,639",2016
Menelik Watson,OT,OAK,"$1,525,635",2016
Mike Glennon,QB,TAM,"$1,517,719",2016
Xavier Su'a-Filo,OG,HOU,"$1,514,073",2016
Jason Jones,DT,MIA,"$1,502,188",2016
James Harrison,LB,PIT,"$1,500,000",2016
J.T. Thomas,LB,NYG,"$1,500,000",2016
Chris Conte,DB,TAM,"$1,500,000",2016
Cory Harkey,TE,LAR,"$1,500,000",2016
Jarvis Jenkins,DL,2TM,"$1,500,000",2016
Chris Maragos,DB,PHI,"$1,500,000",2016
Josh Robinson,CB,TAM,"$1,500,000",2016
Ryan Mallett,QB,BAL,"$1,500,000",2016
Antwon Blake,CB,TEN,"$1,500,000",2016
Percy Harvin,WR,BUF,"$1,500,000",2016
Scott Tolzien,QB,IND,"$1,500,000",2016
Reggie Bush,RB,BUF,"$1,500,000",2016
Joel Bitonio,OT,CLE,"$1,489,554",2016
Mike Tolbert,RB,CAR,"$1,475,000",2016
Kawann Short,DT,CAR,"$1,473,192",2016
Quintin Demps,DB,HOU,"$1,470,000",2016
Dashon Goldson,DB,ATL,"$1,468,750",2016
Sean Weatherspoon,LB,ATL,"$1,468,750",2016
Derek Carr,QB,OAK,"$1,465,037",2016
Ra'Shede Hageman,DT,ATL,"$1,455,230",2016
Marshall Newhouse,"G,T",NYG,"$1,450,000",2016
Emmanuel Lamur,LB,MIN,"$1,450,000",2016
Marcus Sherels,DB,MIN,"$1,450,000",2016
Lane Taylor,G,GNB,"$1,450,000",2016
Jermon Bushrod,T,MIA,"$1,437,500",2016
Marqise Lee,WR,JAX,"$1,411,097",2016
Janoris Jenkins,CB,NYG,"$1,400,000",2016
Patrick Chung,DB,NWE,"$1,400,000",2016
Kendall Reyes,DT,2TM,"$1,400,000",2016
Courtney Upshaw,OLB,ATL,"$1,400,000",2016
Sherrick McManis,DB,CHI,"$1,400,000",2016
Matt Moore,QB,MIA,"$1,400,000",2016
Mario Edwards,DE,OAK,"$1,367,537",2016
Odell Beckham,WR,NYG,"$1,366,018",2016
Cody Wallace,C,PIT,"$1,350,000",2016
Daryl Smith,LB,TAM,"$1,350,000",2016
Vernon Davis,TE,WAS,"$1,350,000",2016
T.J. Yeldon,RB,JAX,"$1,344,040",2016
Aaron Donald,DT,LAR,"$1,341,500",2016
Arian Foster,RB,MIA,"$1,338,750",2016
Alvin Bailey,OG,CLE,"$1,333,333",2016
Cyrus Kouandjio,OT,BUF,"$1,311,497",2016
Andrew Gachkar,OLB,DAL,"$1,300,000",2016
Fletcher Cox,DT,PHI,"$1,299,000",2016
Eddie Goldman,DT,CHI,"$1,292,344",2016
Stephon Tuitt,DT,PIT,"$1,257,122",2016
Devin Funchess,WR,CAR,"$1,254,747",2016
Jared Veldheer,T,ARI,"$1,250,000",2016
John Jerry,G,NYG,"$1,250,000",2016
Tyvon Branch,DB,ARI,"$1,250,000",2016
Tim Barnes,C,LAR,"$1,250,000",2016
Danny Amendola,WR,NWE,"$1,250,000",2016
Brian Quick,WR,LAR,"$1,250,000",2016
Lawrence Guy,DT,BAL,"$1,250,000",2016
Chris Long,DE,NWE,"$1,250,000",2016
Niles Paul,WR,WAS,"$1,250,000",2016
Jordan Reed,TE,WAS,"$1,250,000",2016
Morris Claiborne,CB,DAL,"$1,250,000",2016
Tyrone Crawford,DE,DAL,"$1,250,000",2016
Zach Brown,OLB,BUF,"$1,250,000",2016
Darren McFadden,RB,DAL,"$1,250,000",2016
J'Marcus Webb,T,SEA,"$1,250,000",2016
Zack Martin,OT,DAL,"$1,235,255",2016
Eric Ebron,TE,DET,"$1,233,558",2016
Pat Sims,DT,CIN,"$1,225,000",2016
Anthony Davis,T,SFO,"$1,225,000",2016
Benardrick McKinney,ILB,HOU,"$1,214,801",2016
Cedric Peerman,RB,CIN,"$1,210,000",2016
Emmanuel Ogbah,DE,CLE,"$1,201,753",2016
Stephen Paea,DT,CLE,"$1,200,000",2016
Alan Branch,DT,NWE,"$1,200,000",2016
Anthony Levine,S,BAL,"$1,200,000",2016
Matt Slauson,G,SDG,"$1,200,000",2016
Chris Jones,P,DAL,"$1,200,000",2016
Calvin Pryor,FS,NYJ,"$1,198,478",2016
Le'Veon Bell,RB,PIT,"$1,197,347",2016
Timmy Jernigan,DT,BAL,"$1,195,337",2016
Vince Williams,ILB,PIT,"$1,194,670",2016
Kevin Dodd,DE,TEN,"$1,191,328",2016
Brandin Cooks,WR,NOR,"$1,182,132",2016
Jon Condo,LB,OAK,"$1,177,500",2016
Robert Golden,S,PIT,"$1,176,666",2016
Margus Hunt,DE,CIN,"$1,168,077",2016
Hunter Henry,TE,SDG,"$1,160,055",2016
Justin Pugh,OG,NYG,"$1,157,307",2016
Josh Brown,K,NYG,"$1,152,941",2016
Blair Walsh,K,MIN,"$1,150,000",2016
Keenan Robinson,OLB,NYG,"$1,150,000",2016
Taiwan Jones,RB,OAK,"$1,150,000",2016
Eric Weems,WR,ATL,"$1,147,500",2016
Rob Ninkovich,DE,NWE,"$1,147,058",2016
Justin Hunter,WR,2TM,"$1,144,656",2016
Zach Ertz,TE,PHI,"$1,138,527",2016
Darrius Heyward-Bey,WR,PIT,"$1,133,333",2016
Chris Jones,DT,KAN,"$1,132,950",2016
Marcus Smith,DE,PHI,"$1,129,008",2016
Kraig Urbik,G,MIA,"$1,125,000",2016
Deone Bucannon,SS,ARI,"$1,120,837",2016
Xavien Howard,CB,MIA,"$1,114,189",2016
Tavon Austin,WR,LAR,"$1,111,111",2016
Mitch Unrein,DT,CHI,"$1,110,000",2016
Will Beatty,T,NYG,"$1,100,000",2016
Devin Hester,WR-PR,2TM,"$1,100,000",2016
Chris Hairston,OL,SDG,"$1,100,000",2016
Johnson Bademosi,DB,DET,"$1,100,000",2016
Akeem Ayers,LB,IND,"$1,100,000",2016
Albert McClellan,DE,BAL,"$1,100,000",2016
Tank Carder,ILB,CLE,"$1,100,000",2016
John Denney,DE-C,MIA,"$1,095,000",2016
Eric Winston,T,CIN,"$1,090,000",2016
Ereck Flowers,OT,NYG,"$1,089,169",2016
Denzel Perryman,ILB,SDG,"$1,085,562",2016
Robert Alford,CB,ATL,"$1,082,263",2016
Eddie Lacy,RB,GNB,"$1,079,404",2016
Davante Adams,WR,GNB,"$1,072,746",2016
Beau Brinkley,"LS,TE",TEN,"$1,068,000",2016
Frank Zombo,LB,KAN,"$1,066,666",2016
Jimmie Ward,SS,SFO,"$1,066,594",2016
Todd Gurley,RB,LAR,"$1,063,326",2016
Mitch Morse,OT,KAN,"$1,062,062",2016
Garrison Sanborn,C,BUF,"$1,057,500",2016
Zane Beadles,T,SFO,"$1,050,000",2016
L.P. Ladouceur,DE,DAL,"$1,050,000",2016
Kamalei Correa,OLB,BAL,"$1,045,388",2016
Ronald Darby,CB,BUF,"$1,038,566",2016
Eddie Pleasant,SS,HOU,"$1,036,000",2016
Tank Carradine,DE,SFO,"$1,029,684",2016
Austin Johnson,DT,TEN,"$1,029,496",2016
J.J. Jansen,C,CAR,"$1,025,000",2016
Jeremy Hill,RB,CIN,"$1,023,710",2016
Trae Waynes,CB,MIN,"$1,023,381",2016
Alec Ogletree,OLB,LAR,"$1,019,322",2016
Nate Orchard,OLB,CLE,"$1,015,069",2016
Cody Latimer,WR,DEN,"$1,011,450",2016
Teddy Williams,WR,CAR,"$1,010,000",2016
Cordarrelle Patterson,WR,MIN,"$1,009,689",2016
Jihad Ward,DE,OAK,"$1,007,236",2016
Evan Mathis,G,ARI,"$1,006,900",2016
Kevin Minter,ILB,ARI,"$1,003,667",2016
Zach Strief,G,NOR,"$1,000,000",2016
Tyrann Mathieu,CB,ARI,"$1,000,000",2016
Frostee Rucker,DE,ARI,"$1,000,000",2016
Drew Stanton,QB,ARI,"$1,000,000",2016
Mark Herzlich,LB,NYG,"$1,000,000",2016
Doug Baldwin,WR,SEA,"$1,000,000",2016
Ahtyba Rubin,NT,SEA,"$1,000,000",2016
Jon Ryan,P,SEA,"$1,000,000",2016
Matt Forte,RB,NYJ,"$1,000,000",2016
Darius Slay,CB,DET,"$1,000,000",2016
Ryan Allen,P,NWE,"$1,000,000",2016
Brent Celek,TE,PHI,"$1,000,000",2016
Brandon Brooks,G,PHI,"$1,000,000",2016
Vinny Curry,DE,PHI,"$1,000,000",2016
Chase Daniel,QB,PHI,"$1,000,000",2016
Rodney McLeod,S,PHI,"$1,000,000",2016
Cedric Thornton,DT,DAL,"$1,000,000",2016
Chris Hogan,WR,NWE,"$1,000,000",2016
Stefan Charles,DT,DET,"$1,000,000",2016
Jahri Evans,T,NOR,"$1,000,000",2016
Rafael Bush,S,DET,"$1,000,000",2016
Matt McCants,T,2TM,"$1,000,000",2016
Chris Carter,DL,2TM,"$1,000,000",2016
Coty Sensabaugh,CB,2TM,"$1,000,000",2016
Matt Slater,WR,NWE,"$1,000,000",2016
Bryan Anger,P,TAM,"$1,000,000",2016
Nick Sundberg,C,WAS,"$1,000,000",2016
Garrett Celek,TE,SFO,"$1,000,000",2016
Andrew Hawkins,WR,CLE,"$1,000,000",2016
Sean Lee,LB,DAL,"$1,000,000",2016
Terrell McClain,DL,DAL,"$1,000,000",2016
Shea McClellin,DE,NWE,"$1,000,000",2016
Orlando Scandrick,DB,DAL,"$1,000,000",2016
Tyron Smith,OT,DAL,"$1,000,000",2016
Kyle Wilber,OLB,DAL,"$1,000,000",2016
Jason Witten,TE,DAL,"$1,000,000",2016
Drew Brees,QB,NOR,"$1,000,000",2016
Justin Bethel,CB,ARI,"$1,000,000",2016
Dwight Freeney,DE,ATL,"$1,000,000",2016
Jordan Phillips,DT,MIA,"$991,570",2016
Kiko Alonso,ILB,MIA,"$991,418",2016
John Kuhn,FB,NOR,"$985,000",2016
Tony McDaniel,DT,SEA,"$985,000",2016
Joe Berger,T,MIN,"$985,000",2016
Don Muhlbach,C,DET,"$985,000",2016
Jon Dorenbos,C,PHI,"$985,000",2016
Kedric Golston,DT,WAS,"$985,000",2016
Donte Whitner,DB,WAS,"$985,000",2016
Roman Harper,DB,NOR,"$985,000",2016
Robbie Gould,K,NYG,"$985,000",2016
Darryl Tapp,DE,NOR,"$985,000",2016
Andre Johnson,WR,TEN,"$985,000",2016
Derrick Henry,RB,TEN,"$983,259",2016
Xavier Rhodes,CB,MIN,"$979,523",2016
Gavin Escobar,TE,DAL,"$979,158",2016
Ryan Hewitt,FB,CIN,"$978,334",2016
Senio Kelemete,T,NOR,"$977,500",2016
Jack Mewhort,OT,IND,"$974,673",2016
Jake Fisher,OT,CIN,"$968,073",2016
Kony Ealy,DE,CAR,"$967,317",2016
Spencer Ware,RB,KAN,"$958,333",2016
Charcandrick West,RB,KAN,"$958,333",2016
Allen Robinson,WR,JAX,"$957,510",2016
Johnathan Hankins,DT,NYG,"$954,639",2016
Andrus Peat,OT,NOR,"$952,887",2016
Demetrius Harris,TE,KAN,"$950,000",2016
Clark Harris,TE,CIN,"$950,000",2016
Andrew Sendejo,DB,MIN,"$950,000",2016
Gino Gradkowski,G,CAR,"$950,000",2016
Josh Kline,OL,TEN,"$950,000",2016
Jarvis Landry,WR,MIA,"$947,703",2016
Sharrif Floyd,DT,MIN,"$941,300",2016
Morgan Cox,C,BAL,"$940,000",2016
Cullen Jenkins,DT,WAS,"$927,058",2016
Mason Foster,LB,WAS,"$925,000",2016
Maxx Williams,TE,BAL,"$921,077",2016
Jamie Collins,OLB,2TM,"$917,864",2016
Jason Spriggs,OT,GNB,"$909,871",2016
Thomas Morstead,P,NOR,"$900,000",2016
Paul Kruger,DE,NOR,"$900,000",2016
Josh Bynes,LB,DET,"$900,000",2016
Bryan Braman,LB,PHI,"$900,000",2016
Will Blackmon,DB,WAS,"$900,000",2016
James Laurinaitis,LB,NOR,"$900,000",2016
Clay Harbor,TE,2TM,"$900,000",2016
Jeff Heath,S,DAL,"$900,000",2016
David Bruton,DB,WAS,"$900,000",2016
Jonathan Grimes,RB,HOU,"$900,000",2016
Daniel Kilgore,OL,SFO,"$900,000",2016
Mike Windt,C,SDG,"$897,500",2016
Patrick DiMarco,FB,ATL,"$897,500",2016
Arthur Brown,OLB,2TM,"$889,668",2016
Chris Johnson,RB,ARI,"$885,000",2016
Wallace Gilberry,DE,2TM,"$885,000",2016
Colin Jones,DB,CAR,"$885,000",2016
Erin Henderson,LB,NYJ,"$885,000",2016
Kellen Davis,TE,NYJ,"$885,000",2016
Matthew Mulligan,TE,DET,"$885,000",2016
Evander Hood,DT,WAS,"$885,000",2016
James Ihedigbo,DB,BUF,"$885,000",2016
Justin Durant,LB,DAL,"$885,000",2016
Leon Hall,DB,NYG,"$885,000",2016
Arik Armstead,DE,SFO,"$882,392",2016
Jordan Norwood,WR,DEN,"$880,000",2016
Lamarcus Joyner,CB,LAR,"$877,289",2016
Jon Weeks,C,HOU,"$875,000",2016
Ty Sambrailo,OT,DEN,"$874,081",2016
Jordan Matthews,WR,PHI,"$869,934",2016
Charlie Whitehurst,QB,CLE,"$869,117",2016
Weston Richburg,C,NYG,"$863,396",2016
Nelson Agholor,WR,PHI,"$861,244",2016
Billy Turner,OT,2TM,"$861,000",2016
C.J. Fiedorowicz,TE,HOU,"$860,826",2016
Joe Webb,WR,CAR,"$860,000",2016
Jack Crawford,DE,DAL,"$860,000",2016
Josh Harris,LS,ATL,"$860,000",2016
Marquise Goodwin,WR,BUF,"$859,719",2016
Quinten Rollins,CB,GNB,"$850,583",2016
Max Unger,C,NOR,"$850,000",2016
Greg Zuerlein,K,LAR,"$850,000",2016
Daren Bates,LB,OAK,"$850,000",2016
Bilal Powell,RB,NYJ,"$850,000",2016
Johnthan Banks,CB,3TM,"$849,498",2016
Paul Richardson,WR,SEA,"$848,440",2016
D.J. Humphries,OT,ARI,"$840,096",2016
Jerome Felton,RB,BUF,"$832,941",2016
Trent Murphy,DE,WAS,"$826,618",2016
Knile Davis,RB,2TM,"$826,504",2016
Deion Jones,OLB,ATL,"$826,479",2016
Byron Jones,CB,DAL,"$825,998",2016
Zak DeOssie,LB,NYG,"$825,000",2016
Nate Ebner,DB,NWE,"$825,000",2016
Brynden Trawick,S,OAK,"$825,000",2016
Laken Tomlinson,OG,DET,"$823,648",2016
Austin Seferian-Jenkins,TE,2TM,"$822,721",2016
Kayvon Webster,CB,DEN,"$821,950",2016
Christian Kirksey,OLB,CLE,"$815,625",2016
Antonio Smith,DE,HOU,"$811,176",2016
Jace Amaro,TE,TEN,"$810,272",2016
Robert McClain,DB,2TM,"$810,000",2016
Jermaine Kearse,WR,SEA,"$800,000",2016
Mike Morgan,LB,SEA,"$800,000",2016
Matt Overton,LS,IND,"$800,000",2016
Tavon Wilson,FS,DET,"$800,000",2016
Theo Riddick,RB,DET,"$800,000",2016
Ron Brooks,CB,PHI,"$800,000",2016
Tyrunn Walker,DL,DET,"$800,000",2016
Coby Fleener,TE,NOR,"$800,000",2016
Cecil Shorts,WR,TAM,"$800,000",2016
Bradley Sowell,T,SEA,"$800,000",2016
Tanner Purdum,C,NYJ,"$800,000",2016
Dion Lewis,RB,NWE,"$800,000",2016
Derek Carrier,WR,WAS,"$800,000",2016
Alfred Morris,RB,DAL,"$800,000",2016
Lance Dunbar,RB,DAL,"$800,000",2016
Tony Jerod-Eddie,DT,SFO,"$800,000",2016
Vance McDonald,TE,SFO,"$795,797",2016
Kyle Nelson,TE,SFO,"$795,000",2016
Preston Brown,ILB,BUF,"$793,750",2016
Duke Williams,SS,2TM,"$792,563",2016
D'Joun Smith,CB,TEN,"$792,211",2016
Shamarko Thomas,SS,PIT,"$788,288",2016
Justin Gilbert,CB,PIT,"$786,682",2016
Stephone Anthony,ILB,NOR,"$786,442",2016
Troy Niklas,TE,ARI,"$785,755",2016
A.J. Cann,OG,JAX,"$785,399",2016
Bryan Walters,WR,JAX,"$785,000",2016
Landry Jones,QB,PIT,"$784,805",2016
Clive Walford,TE,OAK,"$781,126",2016
Malcom Brown,DT,NWE,"$781,056",2016
J.C. Tretter,OG,GNB,"$778,977",2016
Jake McQuaide,LS,LAR,"$775,000",2016
Chase Reynolds,RB,LAR,"$775,000",2016
Joe Looney,G,DAL,"$775,000",2016
Tyler Boyd,WR,CIN,"$774,358",2016
Cody Whitehair,OG,CHI,"$768,103",2016
Mark Ingram,RB,NOR,"$765,000",2016
Cameron Jordan,DE,NOR,"$765,000",2016
Craig Robertson,LB,NOR,"$765,000",2016
Nick Fairley,DT,NOR,"$765,000",2016
Tom Brady,QB,NWE,"$764,705",2016
Jaelen Strong,WR,HOU,"$762,995",2016
Gabe Jackson,OG,OAK,"$762,844",2016
Will Sutton,DT,CHI,"$761,517",2016
Randy Bullock,K,3TM,"$760,000",2016
Jeremy Kerley,WR,SFO,"$760,000",2016
Rod Streater,WR,SFO,"$760,000",2016
A.Q. Shipley,C,ARI,"$760,000",2016
Logan Paulsen,TE,CHI,"$760,000",2016
Winston Guy,DB,IND,"$760,000",2016
DeShawn Shead,DB,SEA,"$760,000",2016
Will Tukuafu,DT,SEA,"$760,000",2016
Matt Asiata,FB,MIN,"$760,000",2016
Audie Cole,ILB,MIN,"$760,000",2016
Rhett Ellison,FB,MIN,"$760,000",2016
Keith Tandy,CB,TAM,"$760,000",2016
Don Carey,DB,DET,"$760,000",2016
Justin Trattou,DE,MIN,"$760,000",2016
Nolan Carroll,DB,PHI,"$760,000",2016
LeGarrette Blount,RB,NWE,"$760,000",2016
Brandon Bolden,RB,NWE,"$760,000",2016
Sterling Moore,CB,NOR,"$760,000",2016
Donald Butler,LB,MIA,"$760,000",2016
Ben Ijalana,OL,NYJ,"$760,000",2016
James Carpenter,OL,NYJ,"$760,000",2016
Vlad Ducasse,G,BAL,"$760,000",2016
Nick Bellore,LB,SFO,"$760,000",2016
Bruce Carter,LB,NYJ,"$760,000",2016
Cam Thomas,DT,LAR,"$760,000",2016
Stefen Wisniewski,OL,PHI,"$760,000",2016
Andre Roberts,WR,DET,"$760,000",2016
Cliff Matthews,DL,ATL,"$760,000",2016
Shaun Draughn,RB,SFO,"$760,000",2016
Bobby Rainey,RB,NYG,"$760,000",2016
Kelvin Sheppard,LB,NYG,"$760,000",2016
DuJuan Harris,RB,SFO,"$760,000",2016
Greg Toler,DB,WAS,"$760,000",2016
Sergio Brown,DB,BUF,"$760,000",2016
Kai Forbath,K,MIN,"$760,000",2016
Leonard Johnson,CB,CAR,"$760,000",2016
Asa Jackson,CB,DET,"$760,000",2016
Sealver Siliga,DT,2TM,"$760,000",2016
Travaris Cadet,RB,NOR,"$760,000",2016
Justin Drescher,C,NOR,"$760,000",2016
Tim Hightower,RB,NOR,"$760,000",2016
Kyle Van Noy,OLB,2TM,"$758,828",2016
T.J. Green,FS,IND,"$757,679",2016
Will Clarke,DE,CIN,"$756,345",2016
Phillip Gaines,CB,KAN,"$755,778",2016
Tevin Coleman,RB,ATL,"$753,811",2016
Trai Turner,OG,CAR,"$753,620",2016
A.J. Hawk,LB,ATL,"$753,235",2016
Donte Moncrief,WR,IND,"$750,880",2016
Kyle Juszczyk,FB,BAL,"$750,146",2016
Josh Hill,TE,NOR,"$750,000",2016
Cody Davis,S,LAR,"$750,000",2016
Brandon Linder,OG,JAX,"$745,400",2016
Sean Davis,FS,PIT,"$743,085",2016
Michael Schofield,OT,DEN,"$742,300",2016
Jonathan Freeny,DE,NWE,"$740,000",2016
Richard Rodgers,TE,GNB,"$739,004",2016
Chris Conley,WR,KAN,"$738,108",2016
Justin Britt,OT,SEA,"$734,267",2016
Duke Johnson,RB,CLE,"$732,523",2016
John Sullivan,C,WAS,"$728,823",2016
Denard Robinson,WR,JAX,"$728,403",2016
Crockett Gillmore,TE,BAL,"$726,504",2016
John Miller,OG,BUF,"$725,030",2016
Fozzy Whittaker,RB,CAR,"$725,000",2016
A.J. Klein,ILB,CAR,"$722,825",2016
Devonta Freeman,RB,ATL,"$721,106",2016
James Bradberry,CB,CAR,"$720,152",2016
Justin Ellis,DT,OAK,"$718,172",2016
Adam Gotsis,DT,DEN,"$715,982",2016
Jacquizz Rodgers,RB,TAM,"$715,294",2016
Russell Bodine,OG,CIN,"$714,114",2016
DaQuan Jones,DT,TEN,"$713,850",2016
De'Anthony Thomas,RB,KAN,"$713,527",2016
Landon Collins,SS,NYG,"$713,208",2016
Tyler Kroft,TE,CIN,"$712,444",2016
Keith McGill,CB,OAK,"$711,300",2016
Donovan Smith,OT,TAM,"$710,857",2016
Ka'Deem Carey,RB,CHI,"$710,845",2016
Craig Mager,CB,SDG,"$708,144",2016
Demarcus Lawrence,DE,DAL,"$703,992",2016
Walt Aikens,CB,MIA,"$703,977",2016
Tourek Williams,DE,SDG,"$702,515",2016
Devin Smith,WR,NYJ,"$701,929",2016
Latavius Murray,RB,OAK,"$701,550",2016
Tre Boston,FS,CAR,"$701,367",2016
Cornelius Washington,DE,CHI,"$700,947",2016
Don Barclay,G,GNB,"$700,000",2016
LaAdrian Waddle,T,NWE,"$700,000",2016
Benson Mayowa,DE,DAL,"$700,000",2016
Drew Butler,P,ARI,"$700,000",2016
Preston Smith,DE,WAS,"$697,698",2016
Jeff Heuerman,TE,DEN,"$695,201",2016
Stacy McGee,DT,OAK,"$694,670",2016
Ryan Griffin,TE,HOU,"$694,670",2016
Ty Montgomery,WR,GNB,"$693,386",2016
Henry Anderson,DE,IND,"$692,919",2016
Travis Frederick,C,DAL,"$691,882",2016
Dorial Green-Beckham,WR,PHI,"$689,709",2016
Jimmy Garoppolo,QB,NWE,"$686,718",2016
Daimion Stafford,FS,TEN,"$686,474",2016
Corey Lemonier,OLB,2TM,"$685,000",2016
Steven Nelson,CB,KAN,"$682,988",2016
Sammie Coates,WR,PIT,"$682,878",2016
Will Davis,CB,BAL,"$682,500",2016
Xavier Cooper,DT,CLE,"$680,071",2016
Spencer Paysinger,LB,MIA,"$680,000",2016
Philip Wheeler,LB,ATL,"$680,000",2016
Kellen Clemens,QB,SDG,"$680,000",2016
Greg Warren,C,PIT,"$680,000",2016
Brandon Marshall,OLB,DEN,"$680,000",2016
Jim Dray,TE,2TM,"$680,000",2016
Sam Acho,OLB,CHI,"$680,000",2016
Morgan Moses,OT,WAS,"$680,000",2016
Corey White,SS,BUF,"$680,000",2016
Chris Prosinski,DB,CHI,"$680,000",2016
Colt Anderson,DB,BUF,"$680,000",2016
Deonte Thompson,WR,CHI,"$680,000",2016
Robert Blanton,CB,BUF,"$680,000",2016
Terron Armstead,OT,NOR,"$680,000",2016
Nick Novak,K,HOU,"$680,000",2016
Chris Lewis-Harris,CB,2TM,"$675,500",2016
Lorenzo Taliaferro,RB,BAL,"$675,146",2016
Brent Urban,DE,BAL,"$675,146",2016
Tom Savage,QB,HOU,"$675,146",2016
Michael Mauti,OLB,NOR,"$675,000",2016
Michael Thomas,S,MIA,"$675,000",2016
Barkevious Mingo,OLB,NWE,"$675,000",2016
Lerentee McCray,LB,BUF,"$675,000",2016
Marcus Cooper,CB,ARI,"$675,000",2016
Dezman Moses,LB,KAN,"$675,000",2016
Adam Gettis,G,NYG,"$675,000",2016
Eric Kush,C,CHI,"$675,000",2016
Stepfan Taylor,RB,ARI,"$675,000",2016
Montori Hughes,DT,NYG,"$675,000",2016
Earl Watford,OG,ARI,"$675,000",2016
Sam Barrington,ILB,2TM,"$675,000",2016
Lavar Edwards,DE,2TM,"$675,000",2016
Trevin Wade,CB,NYG,"$675,000",2016
Kelcie McCray,S,SEA,"$675,000",2016
Christine Michael,RB,2TM,"$675,000",2016
Darryl Morris,CB,IND,"$675,000",2016
Tharold Simon,CB,ARI,"$675,000",2016
Rex Burkhead,RB,CIN,"$675,000",2016
Josh McNary,LB,IND,"$675,000",2016
Mike James,RB,TAM,"$675,000",2016
Carson Tinker,LS,JAX,"$675,000",2016
Wes Horton,DE,CAR,"$675,000",2016
Jeff Locke,P,MIN,"$675,000",2016
Kevin McDermott,LS,MIN,"$675,000",2016
Sam Martin,P,DET,"$675,000",2016
Devin Taylor,DE,DET,"$675,000",2016
Najee Goode,ILB,PHI,"$675,000",2016
Lane Johnson,OT,PHI,"$675,000",2016
David Bass,DE,TEN,"$675,000",2016
James Develin,RB,NWE,"$675,000",2016
Rashaan Melvin,CB,IND,"$675,000",2016
Geno Smith,QB,NYJ,"$675,000",2016
Neiko Thorpe,DB,SEA,"$675,000",2016
Caleb Sturgis,K,PHI,"$675,000",2016
Matt Tobin,T,PHI,"$675,000",2016
Ryan Davis,DE,DAL,"$675,000",2016
Chris Banjo,S,2TM,"$675,000",2016
Jonathan Cooper,OG,CLE,"$675,000",2016
Aldrick Robinson,WR,ATL,"$675,000",2016
Josh Martin,LB,NYJ,"$675,000",2016
LaRoy Reynolds,LB,ATL,"$675,000",2016
Nathan Stupar,OLB,NOR,"$675,000",2016
Terence Garvin,LB,WAS,"$675,000",2016
Antonio Allen,SS,NYJ,"$675,000",2016
Duke Ihenacho,S,WAS,"$675,000",2016
Brice Butler,WR,DAL,"$675,000",2016
Patrick Omameh,G,JAX,"$675,000",2016
MarQueis Gray,TE,MIA,"$675,000",2016
Ray-Ray Armstrong,LB,SFO,"$675,000",2016
Isaiah Pead,RB,MIA,"$675,000",2016
Devon Still,DT,HOU,"$675,000",2016
Chris Thompson,RB,WAS,"$675,000",2016
Oday Aboushi,OT,HOU,"$675,000",2016
Quinton Dial,DE,SFO,"$675,000",2016
Nate Palmer,LB,TEN,"$675,000",2016
Bacarri Rambo,FS,MIA,"$675,000",2016
Greg Scruggs,DE,CHI,"$675,000",2016
Taylor Boggs,C,ARI,"$675,000",2016
Damontre Moore,DE,SEA,"$675,000",2016
Chris Jones,DT,2TM,"$675,000",2016
