Player,Pos,Tm,Cap Hit,year
Daryl Williams,OT,BUF,"$1,300,000",2020
Vinny Curry,DE,PHI,"$1,300,000",2020
Joe Mixon,RB,CIN,"$1,300,000",2020
Tyler Larsen,C,CAR,"$1,300,000",2020
Senio Kelemete,T,HOU,"$1,300,000",2020
Jonah Williams,OL,CIN,"$1,296,371",2020
Gerald Everett,TE,LAR,"$1,289,246",2020
Adam Shaheen,TE,MIA,"$1,270,982",2020
Deon Bush,FS,CHI,"$1,262,500",2020
Quincy Wilson,CB,NYJ,"$1,251,310",2020
Dion Dawkins,OG,BUF,"$1,250,441",2020
Ryan Smith,CB,TAM,"$1,250,000",2020
Logan Thomas,QB/TE,WAS,"$1,250,000",2020
Jack Doyle,TE,IND,"$1,250,000",2020
Bryan Anger,P,HOU,"$1,250,000",2020
Bryce Callahan,CB,DEN,"$1,250,000",2020
Johnathan Joseph,DB,2TM,"$1,250,000",2020
Cameron Erving,OT,DAL,"$1,250,000",2020
Christian Covington,DT,CIN,"$1,250,000",2020
Kerry Hyder,DT,SFO,"$1,250,000",2020
Chase Daniel,QB,DET,"$1,250,000",2020
Ronald Darby,CB,WAS,"$1,250,000",2020
Greg Zuerlein,K,DAL,"$1,250,000",2020
Adrian Phillips,DB,NWE,"$1,250,000",2020
Chad Henne,QB,KAN,"$1,250,000",2020
Ezekiel Ansah,DE,SFO,"$1,250,000",2020
Pierre Desir,CB,2TM,"$1,250,000",2020
Tyus Bowser,OLB,BAL,"$1,225,310",2020
Levine Toilolo,TE,NYG,"$1,225,000",2020
Curtis Samuel,WR,CAR,"$1,220,044",2020
Rashan Gary,DL,GNB,"$1,216,696",2020
Jalen Ramsey,CB,LAR,"$1,203,000",2020
Le'Raven Clark,OT,IND,"$1,200,000",2020
Mike Iupati,G,SEA,"$1,200,000",2020
Christian Wilkins,DL,MIA,"$1,196,777",2020
Ryan Anderson,OLB,WAS,"$1,191,099",2020
Deshaun Watson,QB,HOU,"$1,177,123",2020
Austin Corbett,C,LAR,"$1,163,490",2020
Chris Lindstrom,OL,ATL,"$1,161,503",2020
Ryan Griffin,TE,NYJ,"$1,160,000",2020
Tre Boston,FS,CAR,"$1,160,000",2020
Will Hernandez,OG,NYG,"$1,157,340",2020
DeMarcus Walker,DE,DEN,"$1,156,890",2020
Nick Chubb,RB,CLE,"$1,151,190",2020
Dwayne Haskins,QB,WAS,"$1,150,301",2020
Eric Kendricks,ILB,MIN,"$1,150,000",2020
Andy Janovich,FB,CLE,"$1,150,000",2020
Demetrius Harris,TE,CHI,"$1,150,000",2020
Kevin Pierre-Louis,OLB,WAS,"$1,150,000",2020
Demar Dotson,T,DEN,"$1,150,000",2020
Darius Leonard,LB,IND,"$1,138,891",2020
Justin Hardee,WR,NOR,"$1,135,000",2020
Braden Smith,OG,IND,"$1,133,972",2020
Tarik Cohen,RB,CHI,"$1,133,000",2020
Desmond King,FS,2TM,"$1,129,235",2020
Brennan Scarlett,LB,HOU,"$1,125,000",2020
Roderick Johnson,OT,HOU,"$1,125,000",2020
Ronald Jones II,RB,TAM,"$1,122,901",2020
James Daniels,C,CHI,"$1,111,833",2020
Brian Burns,EDGE,CAR,"$1,110,463",2020
Raekwon McMillan,ILB,LVR,"$1,105,573",2020
Courtland Sutton,WR,DEN,"$1,101,993",2020
MyCole Pruitt,TE,TEN,"$1,100,000",2020
Marcedes Lewis,TE,GNB,"$1,100,000",2020
Sam Koch,P,BAL,"$1,100,000",2020
Nate Sudfeld,QB,PHI,"$1,100,000",2020
Brandon Shell,OT,SEA,"$1,100,000",2020
Dion Lewis,RB,NYG,"$1,100,000",2020
Tyron Smith,OT,DAL,"$1,100,000",2020
Cody Whitehair,OG,CHI,"$1,100,000",2020
Cody Davis,S,NWE,"$1,100,000",2020
Morgan Cox,C,BAL,"$1,100,000",2020
LeShaun Sims,CB,CIN,"$1,100,000",2020
Vance McDonald,TE,PIT,"$1,100,000",2020
Alex Lewis,OT,NYJ,"$1,100,000",2020
Dexter Lawrence,DL,NYG,"$1,097,184",2020
Harold Landry,OLB,TEN,"$1,092,153",2020
Dalvin Tomlinson,DT,NYG,"$1,088,468",2020
Mike Gesicki,TE,MIA,"$1,081,084",2020
Garrett Bradbury,OL,MIN,"$1,080,585",2020
Zach Cunningham,OLB,HOU,"$1,074,783",2020
Kerryon Johnson,RB,DET,"$1,071,245",2020
Jeffery Simmons,DL,TEN,"$1,070,625",2020
Noah Fant,TE,DEN,"$1,067,306",2020
Ethan Pocic,C,SEA,"$1,066,231",2020
Darnell Savage Jr.,S,GNB,"$1,063,986",2020
Nevin Lawson,CB,LVR,"$1,062,500",2020
Dante Pettis,WR,2TM,"$1,061,869",2020
Tytus Howard,,HOU,"$1,050,707",2020
Oday Aboushi,OT,DET,"$1,050,000",2020
Josh Harris,LS,ATL,"$1,050,000",2020
Rodney McLeod,S,PHI,"$1,050,000",2020
John Jenkins,DT,CHI,"$1,050,000",2020
Kevin Minter,ILB,TAM,"$1,050,000",2020
Joe Haden,DB,PIT,"$1,050,000",2020
Graham Gano,K,NYG,"$1,050,000",2020
Tom Compton,T,SFO,"$1,050,000",2020
D.J. Swearinger,FS,NOR,"$1,050,000",2020
Benson Mayowa,DE,SEA,"$1,050,000",2020
Jordan Reed,TE,SFO,"$1,050,000",2020
Janoris Jenkins,CB,NOR,"$1,050,000",2020
Kyle Nelson,TE,SFO,"$1,050,000",2020
Nate Ebner,DB,NYG,"$1,050,000",2020
Stefen Wisniewski,LG,2TM,"$1,050,000",2020
A.Q. Shipley,C,TAM,"$1,050,000",2020
L.P. Ladouceur,LS,DAL,"$1,050,000",2020
Eddie Jackson,SS,CHI,"$1,050,000",2020
Colt McCoy,QB,NYG,"$1,050,000",2020
Geno Smith,QB,SEA,"$1,050,000",2020
Chris Thompson,RB,JAX,"$1,050,000",2020
J.J. Jansen,C,CAR,"$1,050,000",2020
Jake McQuaide,LS,LAR,"$1,050,000",2020
Mike Daniels,DT,CIN,"$1,050,000",2020
Daniel Kilgore,G,KAN,"$1,050,000",2020
Dre Kirkpatrick,CB,ARI,"$1,050,000",2020
Blidi Wreh-Wilson,CB,ATL,"$1,050,000",2020
Barkevious Mingo,OLB,CHI,"$1,050,000",2020
Lane Johnson,OT,PHI,"$1,050,000",2020
Blaine Gabbert,QB,TAM,"$1,050,000",2020
Dustin Colquitt,P,2TM,"$1,050,000",2020
Josh Bynes,LB,CIN,"$1,050,000",2020
Clark Harris,TE,CIN,"$1,050,000",2020
Jack Crawford,DE,TEN,"$1,050,000",2020
Pernell McPhee,DL,BAL,"$1,050,000",2020
Brian Hoyer,QB,NWE,"$1,050,000",2020
Nick Bellore,LB,SEA,"$1,050,000",2020
Demario Davis,OLB,NOR,"$1,050,000",2020
Luke Stocker,TE,ATL,"$1,050,000",2020
Kyle Wilber,OLB,LVR,"$1,050,000",2020
Ryan Succop,K,TAM,"$1,050,000",2020
Rex Burkhead,RB,NWE,"$1,050,000",2020
Britton Colquitt,P,MIN,"$1,050,000",2020
Darius Slay,CB,PHI,"$1,050,000",2020
Kelechi Osemele,T,KAN,"$1,050,000",2020
Malcolm Smith,OLB,CLE,"$1,050,000",2020
Mike Glennon,QB,JAX,"$1,050,000",2020
Beau Brinkley,LS,TEN,"$1,050,000",2020
LaRoy Reynolds,LB,ATL,"$1,050,000",2020
Andrew Sendejo,DB,CLE,"$1,050,000",2020
Anthony Sherman,RB,KAN,"$1,050,000",2020
Maurkice Pouncey,C,PIT,"$1,050,000",2020
Sam Young,T,LVR,"$1,050,000",2020
David DeCastro,G,PIT,"$1,050,000",2020
Luke Willson,TE,2TM,"$1,050,000",2020
Tashaun Gipson,DB,CHI,"$1,050,000",2020
Chris Banjo,S,ARI,"$1,050,000",2020
Cam Newton,QB,NWE,"$1,050,000",2020
Jason Peters,T,PHI,"$1,050,000",2020
Nickell Robey-Coleman,CB,PHI,"$1,050,000",2020
LeSean McCoy,RB,TAM,"$1,050,000",2020
Ted Ginn Jr.,WR,CHI,"$1,050,000",2020
Joe Flacco,QB,NYJ,"$1,050,000",2020
Aaron Brewer,LS,ARI,"$1,050,000",2020
Tavon Wilson,FS,IND,"$1,050,000",2020
Sherrick McManis,DB,CHI,"$1,050,000",2020
Malcolm Jenkins,DB,NOR,"$1,050,000",2020
Frank Gore,RB,NYJ,"$1,050,000",2020
Neiko Thorpe,DB,SEA,"$1,050,000",2020
Rodney Hudson,OL,LVR,"$1,050,000",2020
Kelvin Beachum,T,ARI,"$1,050,000",2020
Tahir Whitehead,OLB,CAR,"$1,050,000",2020
Sam Martin,P,DEN,"$1,050,000",2020
Nick Sundberg,C,WAS,"$1,050,000",2020
Terron Armstead,OT,NOR,"$1,050,000",2020
Matt Ryan,QB,ATL,"$1,050,000",2020
Tavon Austin,WR,GNB,"$1,050,000",2020
Don Muhlbach,C,DET,"$1,050,000",2020
Dan Bailey,K,MIN,"$1,050,000",2020
D.J. Fluker,OT,BAL,"$1,050,000",2020
Michael Thomas,S,HOU,"$1,050,000",2020
Mike Remmers,T,KAN,"$1,050,000",2020
Adrian Peterson,RB,DET,"$1,050,000",2020
Jon Weeks,C,HOU,"$1,050,000",2020
Logan Ryan,CB,NYG,"$1,050,000",2020
Taiwan Jones,RB,BUF,"$1,050,000",2020
Malik Jackson,DT,PHI,"$1,050,000",2020
Allen Bailey,DL,ATL,"$1,050,000",2020
Chidobe Awuzie,CB,DAL,"$1,049,126",2020
Josh Jackson,CB,GNB,"$1,048,736",2020
Jared Goff,QB,LAR,"$1,042,682",2020
Josh Jacobs,RB,LVR,"$1,037,427",2020
JuJu Smith-Schuster,WR,PIT,"$1,037,152",2020
Deshazor Everett,CB,WAS,"$1,035,000",2020
Taylor Moton,OT,CAR,"$1,032,021",2020
Marquise Brown,WR,BAL,"$1,030,788",2020
Tanoh Kpassagnon,DE,KAN,"$1,029,257",2020
Montez Sweat,EDGE,WAS,"$1,024,148",2020
Johnathan Abram,S,LVR,"$1,017,509",2020
Christian Kirk,WR,ARI,"$1,015,897",2020
Jerry Tillery,DL,LAC,"$1,014,189",2020
Uchenna Nwosu,OLB,LAC,"$1,003,598",2020
Darian Thompson,FS,DAL,"$1,000,000",2020
Wes Schweitzer,OT,WAS,"$1,000,000",2020
Eric Ebron,TE,PIT,"$1,000,000",2020
Malcolm Brown,RB,LAR,"$1,000,000",2020
Tyler Eifert,TE,JAX,"$1,000,000",2020
Darryl Roberts,CB,DET,"$1,000,000",2020
David Onyemata,DT,NOR,"$1,000,000",2020
Patrick Ricard,DE,BAL,"$1,000,000",2020
Kendall Fuller,CB,WAS,"$1,000,000",2020
Damiere Byrd,WR,NWE,"$1,000,000",2020
Jeremiah Attaochu,OLB,DEN,"$1,000,000",2020
Patrick Onwuasor,LB,NYJ,"$1,000,000",2020
Javon Hargrave,DT,PHI,"$1,000,000",2020
Joe Thomas,LB,DAL,"$1,000,000",2020
B.J. Goodson,OLB,CLE,"$1,000,000",2020
Denzel Perryman,ILB,LAC,"$1,000,000",2020
Nathan Peterman,QB,LVR,"$1,000,000",2020
Neville Hewitt,LB,NYJ,"$1,000,000",2020
Joey Bosa,DE,LAC,"$1,000,000",2020
Budda Baker,FS,ARI,"$1,000,000",2020
Ty Sambrailo,OT,TEN,"$1,000,000",2020
Michael Schofield,OT,CAR,"$1,000,000",2020
Charley Hughlett,LS,CLE,"$1,000,000",2020
Rakeem Nunez-Roches,DT,TAM,"$1,000,000",2020
Xavier Su'a-Filo,OG,CIN,"$1,000,000",2020
Greg Van Roten,G,NYJ,"$1,000,000",2020
Jeff Driskel,QB,DEN,"$1,000,000",2020
Andrus Peat,OT,NOR,"$1,000,000",2020
Michael Thomas,WR,NOR,"$1,000,000",2020
Dean Lowry,DE,GNB,"$1,000,000",2020
Nick Vannett,TE,DEN,"$1,000,000",2020
Shilique Calhoun,DE,NWE,"$1,000,000",2020
Derek Watt,FB,PIT,"$1,000,000",2020
Blake Bell,TE,DAL,"$1,000,000",2020
Elandon Roberts,ILB,MIA,"$1,000,000",2020
Dean Marlowe,S,BUF,"$1,000,000",2020
Sheldon Day,DT,IND,"$1,000,000",2020
Will Parks,S,2TM,"$1,000,000",2020
Melvin Gordon,RB,DEN,"$1,000,000",2020
Andy Dalton,QB,DAL,"$1,000,000",2020
Devon Kennard,OLB,ARI,"$1,000,000",2020
Kamu Grugier-Hill,OLB,MIA,"$1,000,000",2020
De'Vondre Campbell,OLB,ARI,"$1,000,000",2020
Dallas Goedert,TE,PHI,"$991,297",2020
Brandon Carr,DB,DAL,"$988,240",2020
Mohamed Sanu,WR,2TM,"$988,235",2020
Nick Folk,K,NWE,"$988,235",2020
L.J. Collier,DL,SEA,"$987,549",2020
Kenny Wiggins,T,DET,"$986,800",2020
Connor Williams,OT,DAL,"$978,999",2020
Anthony Miller,WR,CHI,"$966,700",2020
Dawuane Smoot,DE,JAX,"$964,353",2020
Kaleb McGary,OL,ATL,"$961,625",2020
Jonathan Bostic,LB,WAS,"$960,000",2020
Kemoko Turay,OLB,IND,"$954,400",2020
N'Keal Harry,WR,NWE,"$954,016",2020
Jameis Winston,QB,NOR,"$952,000",2020
J.D. McKissic,WR,WAS,"$950,000",2020
C.J. Beathard,QB,SFO,"$946,179",2020
Devonta Freeman,RB,NYG,"$944,118",2020
M.J. Stewart,CB,CLE,"$942,101",2020
Jessie Bates III,FS,CIN,"$929,801",2020
Todd Davis,LB,MIN,"$926,471",2020
Patrick Omameh,G,2TM,"$926,471",2020
Donte Jackson,CB,CAR,"$917,502",2020
Duke Dawson,CB,DEN,"$911,352",2020
Adarius Taylor,LB,CAR,"$910,000",2020
Dakota Dozier,OT,MIN,"$910,000",2020
T.J. Carrie,CB,IND,"$910,000",2020
Tyrell Adams,LB,HOU,"$910,000",2020
Terrence Brooks,FS,NWE,"$910,000",2020
Rob Havenstein,OT,LAR,"$910,000",2020
Senorise Perry,RB,TEN,"$910,000",2020
Julian Stanford,LB,CAR,"$910,000",2020
Chaz Green,OT,IND,"$910,000",2020
Justin March-Lillard,LB,DAL,"$910,000",2020
Ty Montgomery,RB-WR,NOR,"$910,000",2020
Darqueze Dennard,CB,ATL,"$910,000",2020
Brent Qvale,T,HOU,"$910,000",2020
Ameer Abdullah,RB,MIN,"$910,000",2020
Jihad Ward,DE,BAL,"$910,000",2020
Dwayne Washington,RB,NOR,"$910,000",2020
C.J. Goodwin,WR,DAL,"$910,000",2020
Tony McRae,CB,DET,"$910,000",2020
Rick Lovato,LS,PHI,"$910,000",2020
Daniel Brown,TE,NYJ,"$910,000",2020
James O'Shaughnessy,TE,JAX,"$910,000",2020
Geoff Swaim,TE,TEN,"$910,000",2020
Christian Jones,ILB,DET,"$910,000",2020
Rashod Hill,T,MIN,"$910,000",2020
Tyler Ott,LS,SEA,"$910,000",2020
Peyton Barber,RB,WAS,"$910,000",2020
Cory Littleton,LB,LVR,"$910,000",2020
DeAndre Houston-Carson,FS,CHI,"$910,000",2020
Nelson Agholor,WR,LVR,"$910,000",2020
Dee Ford,DE,SFO,"$910,000",2020
Isaac Seumalo,OG,PHI,"$910,000",2020
Chris Manhertz,TE,CAR,"$910,000",2020
Germain Ifedi,OT,CHI,"$910,000",2020
Tyler Ervin,RB,GNB,"$910,000",2020
Cre'von LeBlanc,DB,PHI,"$910,000",2020
James Winchester,LS,KAN,"$910,000",2020
Nick Dzubnar,LB,TEN,"$910,000",2020
Luke Rhodes,LB,IND,"$910,000",2020
Hassan Ridgeway,DT,PHI,"$910,000",2020
Bruce Miller,FB,JAX,"$910,000",2020
Dontrelle Inman,WR,WAS,"$910,000",2020
Tyeler Davison,DT,ATL,"$910,000",2020
Kevin Byard,S,TEN,"$910,000",2020
Brandon Copeland,LB,NWE,"$910,000",2020
Kameron Canaday,LS,PIT,"$910,000",2020
Patrick Scales,LS,CHI,"$910,000",2020
Sharrod Neasman,S,ATL,"$910,000",2020
Adam Gotsis,DT,JAX,"$910,000",2020
Cornelius Lucas,T,WAS,"$910,000",2020
Zach Kerr,NT,CAR,"$910,000",2020
Mario Edwards,DE,CHI,"$910,000",2020
Christopher Milton,CB,TEN,"$910,000",2020
Justin Ellis,DT,BAL,"$910,000",2020
Cassius Marsh,DE,3TM,"$910,000",2020
Zack Martin,G,DAL,"$910,000",2020
Trey Burton,TE,IND,"$910,000",2020
Pharoh Cooper,WR,CAR,"$910,000",2020
Jerick McKinnon,RB,SFO,"$910,000",2020
Steven Means,DE,ATL,"$910,000",2020
Josh Wells,T,TAM,"$910,000",2020
Phillip Gaines,CB,HOU,"$910,000",2020
Michael Burton,FB,NOR,"$910,000",2020
Richard Rodgers,TE,PHI,"$910,000",2020
Rashard Higgins,WR,CLE,"$910,000",2020
Devontae Booker,RB,LVR,"$910,000",2020
Matthias Farley,DB,NYJ,"$910,000",2020
Tyreek Hill,WR,KAN,"$910,000",2020
Riley Dixon,P,NYG,"$910,000",2020
Lane Taylor,G,GNB,"$910,000",2020
Chris Hogan,WR,NYJ,"$910,000",2020
Keith Smith,LB,ATL,"$910,000",2020
Andrew Adams,FS,TAM,"$910,000",2020
Steven Nelson,CB,PIT,"$910,000",2020
Angelo Blackson,DT,ARI,"$910,000",2020
Brent Urban,DE,CHI,"$910,000",2020
Aldon Smith,DE,DAL,"$910,000",2020
Chris Boswell,K,PIT,"$910,000",2020
D.J. Humphries,OT,ARI,"$910,000",2020
Kavon Frazier,FS,MIA,"$910,000",2020
Casey Kreiter,LS,NYG,"$910,000",2020
Sean Davis,FS,PIT,"$910,000",2020
Juston Burris,CB,CAR,"$910,000",2020
Max Garcia,C,ARI,"$910,000",2020
William Compton,LB,TEN,"$910,000",2020
Antonio Hamilton,CB,KAN,"$910,000",2020
Jason Verrett,CB,SFO,"$910,000",2020
Joe Cardona,LS,NWE,"$910,000",2020
Isaiah Oliver,CB,ATL,"$901,513",2020
C.J. Ham,RB,MIN,"$900,000",2020
James Washington,WR,PIT,"$889,213",2020
DJ Chark,WR,JAX,"$884,294",2020
Brian O'Neill,OT,MIN,"$880,603",2020
Carlton Davis,CB,TAM,"$879,374",2020
Tyquan Lewis,DE,IND,"$876,914",2020
Lucas Patrick,G,GNB,"$875,000",2020
Jordan Willis,DE,2TM,"$865,250",2020
Timmy Jernigan,DT,2TM,"$864,706",2020
Jahleel Addae,S,LAC,"$864,706",2020
Myles Garrett,DE,CLE,"$862,126",2020
Byron Murphy,CB,ARI,"$858,159",2020
Alec Ogletree,OLB,NYJ,"$856,471",2020
Cairo Santos,K,CHI,"$856,471",2020
Cody Parkey,K,CLE,"$856,471",2020
Anthony Chickillo,DE,DEN,"$856,471",2020
Dontae Johnson,FS,SFO,"$856,471",2020
Brett Jones,C,MIN,"$856,471",2020
John Wetzel,T,ATL,"$856,471",2020
Curtis Riley,CB,2TM,"$856,464",2020
Rock Ya-Sin,CB,IND,"$854,839",2020
Brandon Parker,OT,LVR,"$852,304",2020
Lorenzo Carter,DE,NYG,"$851,226",2020
Jawaan Taylor,OL,JAX,"$850,632",2020
Gardner Minshew II,QB,JAX,"$850,000",2020
Justin Reid,FS,HOU,"$849,957",2020
B.J. Hill,DT,NYG,"$848,690",2020
Deebo Samuel,WR,SFO,"$844,880",2020
Fred Warner,OLB,SFO,"$844,000",2020
Greg Little,OL,CAR,"$842,224",2020
Taysom Hill,QB,NOR,"$841,000",2020
Mason Rudolph,QB,PIT,"$836,554",2020
Cody Ford,OL,BUF,"$835,419",2020
Alvin Kamara,RB,NOR,"$833,000",2020
Royce Freeman,RB,DEN,"$832,000",2020
Sean Murphy-Bunting,CB,TAM,"$830,273",2020
Jamal Agnew,CB,DET,"$825,000",2020
Tedric Thompson,SS,KAN,"$825,000",2020
Ricky Seals-Jones,WR,KAN,"$825,000",2020
Eli Ankou,DT,DAL,"$825,000",2020
Dalvin Cook,RB,MIN,"$825,000",2020
KeiVarae Russell,CB,GNB,"$825,000",2020
Antony Auclair,TE,TAM,"$825,000",2020
Vernon Hargreaves III,CB,HOU,"$825,000",2020
Vincent Taylor,DT,CLE,"$825,000",2020
Isaiah McKenzie,WR,BUF,"$825,000",2020
Montravius Adams,DT,GNB,"$825,000",2020
Jojo Natson,WR,CLE,"$825,000",2020
Trey Hendrickson,DE,NOR,"$825,000",2020
Randy Gregory,DE,DAL,"$825,000",2020
Trevon Coley,DL,ARI,"$825,000",2020
Isaac Rochell,DE,LAC,"$825,000",2020
David Moore,WR,SEA,"$825,000",2020
Tanner Vallejo,ILB,ARI,"$825,000",2020
Mike Williams,WR,LAC,"$825,000",2020
Rashaad Coward,DT,CHI,"$825,000",2020
Jaleel Johnson,DT,MIN,"$825,000",2020
Wayne Gallman,RB,NYG,"$825,000",2020
Alex Armah,FB,CAR,"$825,000",2020
Reid Ferguson,LS,BUF,"$825,000",2020
Conor McDermott,OT,NYJ,"$825,000",2020
Rasul Douglas,CB,CAR,"$825,000",2020
Charles Washington,DB,ARI,"$825,000",2020
Tye Smith,CB,TEN,"$825,000",2020
Elijhaa Penny,RB,NYG,"$825,000",2020
Morgan Fox,DL,LAR,"$825,000",2020
Mitchell Trubisky,QB,CHI,"$825,000",2020
Marvin Hall,WR,2TM,"$825,000",2020
James Conner,RB,PIT,"$825,000",2020
Nathan Gerry,SS,PHI,"$825,000",2020
Christian McCaffrey,RB,CAR,"$825,000",2020
Jamal Adams,SS,SEA,"$825,000",2020
Samaje Perine,RB,CIN,"$825,000",2020
Darrell Daniels,TE,ARI,"$825,000",2020
Corey Davis,WR,TEN,"$825,000",2020
Brandon Williams,CB,NYG,"$825,000",2020
Cameron Sutton,CB,PIT,"$825,000",2020
Arthur Maulet,CB,NYJ,"$825,000",2020
Jake Butt,TE,DEN,"$825,000",2020
Justin McCray,G,ATL,"$825,000",2020
Kalif Raymond,WR,TEN,"$825,000",2020
Jalen Reeves-Maybin,OLB,DET,"$825,000",2020
Derek Rivers,DE,2TM,"$825,000",2020
Zach Wood,DE,NOR,"$825,000",2020
Thomas Hennessy,LS,NYJ,"$825,000",2020
T.Y. McGill,DT,PHI,"$825,000",2020
Mack Hollins,WR,MIA,"$825,000",2020
Mike Thomas,WR,CIN,"$825,000",2020
Rudy Ford,S,PHI,"$825,000",2020
Jordan Dangerfield,FS,PIT,"$825,000",2020
Jason Spriggs,OT,CHI,"$825,000",2020
Noah Brown,WR,DAL,"$825,000",2020
Corey Clement,RB,PHI,"$825,000",2020
Jake Elliott,K,PHI,"$825,000",2020
D.J. Jones,DT,SFO,"$825,000",2020
Josh Jones,S,JAX,"$825,000",2020
Reggie Ragland,ILB,DET,"$825,000",2020
Adam Pankey,OG,MIA,"$825,000",2020
Eric Saubert,TE,JAX,"$825,000",2020
Carlos Watkins,DT,HOU,"$825,000",2020
Tarell Basham,DE,NYJ,"$825,000",2020
Taco Charlton,DE,KAN,"$825,000",2020
Tajae Sharpe,WR,MIN,"$825,000",2020
Duke Riley,OLB,PHI,"$825,000",2020
Patrick Mahomes,QB,KAN,"$825,000",2020
Adrian Colbert,SS,NYG,"$825,000",2020
Jordan Evans,ILB,CIN,"$825,000",2020
Lano Hill,FS,SEA,"$825,000",2020
Joseph Jones,OLB,DEN,"$825,000",2020
Trayvon Mullen,CB,LVR,"$824,961",2020
Jayron Kearse,SS,DET,"$823,530",2020
Dalton Risner,OL,DEN,"$819,649",2020
Nathan Shepherd,DT,NYJ,"$818,000",2020
Drew Lock,QB,DEN,"$813,674",2020
Jerome Baker,OLB,MIA,"$810,000",2020
Alex Anzalone,OLB,NOR,"$809,000",2020
Jahlani Tavai,LB,DET,"$808,362",2020
George Iloka,FS,MIN,"$802,941",2020
Ryan Groy,OG,LAC,"$802,941",2020
Trevor Williams,CB,PHI,"$802,941",2020
Mike Pennel,DT,KAN,"$802,941",2020
Marqui Christian,SS,NYJ,"$802,941",2020
Daniel McCullers,DT,CHI,"$802,941",2020
Hroniss Grasu,C,SFO,"$802,941",2020
Bennie Fowler,WR,NOR,"$802,941",2020
Dion Jordan,DE,SFO,"$802,935",2020
Ibraheim Campbell,SS,IND,"$802,935",2020
Jordan Richards,SS,BAL,"$802,935",2020
Elgton Jenkins,OL,GNB,"$802,597",2020
Joejuan Williams,CB,NWE,"$795,535",2020
Geron Christian,OT,WAS,"$779,000",2020
Marquise Blair,S,SEA,"$778,484",2020
Sidney Jones,CB,JAX,"$776,471",2020
Erik McCoy,OL,NOR,"$771,261",2020
Ben Banogu,EDGE,IND,"$765,205",2020
Bashaud Breeland,CB,KAN,"$764,706",2020
Irv Smith Jr.,TE,MIN,"$758,566",2020
A.J. Brown,WR,TEN,"$751,926",2020
Saquon Barkley,RB,NYG,"$750,000",2020
Korey Cunningham,OT,NWE,"$750,000",2020
Armani Watts,FS,KAN,"$750,000",2020
Josey Jewell,ILB,DEN,"$750,000",2020
Ben Niemann,LB,KAN,"$750,000",2020
Zaire Franklin,LB,IND,"$750,000",2020
Ja'Whaun Bentley,ILB,NWE,"$750,000",2020
Efe Obada,LB,CAR,"$750,000",2020
Jordan Whitehead,SS,TAM,"$750,000",2020
Jalen Davis,CB,CIN,"$750,000",2020
Russell Gage,WR,ATL,"$750,000",2020
Jordan Wilkins,RB,IND,"$750,000",2020
Chandon Sullivan,CB,GNB,"$750,000",2020
Darrel Williams,RB,KAN,"$750,000",2020
Chris Jones,CB,2TM,"$750,000",2020
Cornell Armstrong,CB,HOU,"$750,000",2020
Jason Cabinda,ILB,DET,"$750,000",2020
Michael Badgley,K,LAC,"$750,000",2020
Alex Cappa,OT,TAM,"$750,000",2020
Roquan Smith,ILB,CHI,"$750,000",2020
Tre Flowers,SS,SEA,"$750,000",2020
Isaiah Ford,WR,MIA,"$750,000",2020
Justin Watson,WR,TAM,"$750,000",2020
Tavierre Thomas,DB,CLE,"$750,000",2020
Bradley Chubb,DE,DEN,"$750,000",2020
Taylor Stallworth,DT,IND,"$750,000",2020
Avonte Maddox,CB,PHI,"$750,000",2020
DeShon Elliott,SS,BAL,"$750,000",2020
Younghoe Koo,K,ATL,"$750,000",2020
Deon Yelder,TE,KAN,"$750,000",2020
Jacob Martin,LB,HOU,"$750,000",2020
Darious Williams,CB,LAR,"$750,000",2020
Ryan Izzo,TE,NWE,"$750,000",2020
Corey Bojorquez,P,BUF,"$750,000",2020
Brandon Facyson,CB,LAC,"$750,000",2020
Baker Mayfield,QB,CLE,"$750,000",2020
Daniel Munyer,OL,TEN,"$750,000",2020
Trenton Cannon,RB,CAR,"$750,000",2020
Hunter Bradley,LS,GNB,"$750,000",2020
Davontae Harris,CB,2TM,"$750,000",2020
Kylie Fitts,DE,ARI,"$750,000",2020
Devante Downs,LB,NYG,"$750,000",2020
Joshua Kalu,CB,TEN,"$750,000",2020
Tim Patrick,WR,DEN,"$750,000",2020
Dalton Schultz,TE,DAL,"$750,000",2020
Trenton Scott,T,CAR,"$750,000",2020
Danny Johnson,CB,WAS,"$750,000",2020
Josh Allen,QB,BUF,"$750,000",2020
J.T. Gray,DB,NOR,"$750,000",2020
John Franklin-Myers,DE,NYJ,"$750,000",2020
Antwaun Woods,NT,DAL,"$750,000",2020
Trent Sherfield,WR,ARI,"$750,000",2020
Eddie Yarbrough,DE,MIN,"$750,000",2020
Mark Andrews,TE,BAL,"$750,000",2020
Brandon Powell,WR,ATL,"$750,000",2020
Chukwuma Okorafor,OT,PIT,"$750,000",2020
Marquez Valdes-Scantling,WR,GNB,"$750,000",2020
Tyler Lancaster,DL,GNB,"$750,000",2020
Joel Iyiegbuniwe,LB,CHI,"$750,000",2020
Ike Boettger,G,BUF,"$750,000",2020
P.J. Hall,DT,HOU,"$750,000",2020
Scott Quessenberry,C,LAC,"$750,000",2020
Ray-Ray McCloud,WR,PIT,"$750,000",2020
Nyheim Hines,RB,IND,"$750,000",2020
Tracy Walker,S,DET,"$750,000",2020
