Player,Pos,Tm,Cap Hit,year
Randy Bullock,K,CIN,"$1,475,000",2019
O.J. Howard,TE,TAM,"$1,473,602",2019
Garett Bolles,OT,DEN,"$1,467,900",2019
Jarrad Davis,ILB,DET,"$1,462,198",2019
Charles Harris,DE,MIA,"$1,450,794",2019
Josh Kline,OL,MIN,"$1,450,000",2019
Geronimo Allison,WR,GNB,"$1,450,000",2019
Cameron Erving,OT,KAN,"$1,450,000",2019
Michael Person,T,SFO,"$1,450,000",2019
Jarrod Wilson,S,JAX,"$1,450,000",2019
Dekoda Watson,LB,SEA,"$1,450,000",2019
Bradley Sowell,T,CHI,"$1,450,000",2019
Irv Smith Jr.,TE,MIN,"$1,447,500",2019
Evan Engram,TE,NYG,"$1,439,391",2019
Gareon Conley,CB,2TM,"$1,416,584",2019
Tom Compton,T,NYJ,"$1,410,000",2019
Jabrill Peppers,SS,NYG,"$1,405,181",2019
Drew Brees,QB,NOR,"$1,400,000",2019
Raheem Mostert,RB,SFO,"$1,400,000",2019
Luke Stocker,TE,ATL,"$1,400,000",2019
Keith Smith,LB,ATL,"$1,400,000",2019
Alex Erickson,WR,CIN,"$1,400,000",2019
Walt Aikens,CB,MIA,"$1,400,000",2019
Carlos Hyde,RB,HOU,"$1,400,000",2019
Takkarist McKinley,OLB,ATL,"$1,393,775",2019
Tre'Davious White,CB,BUF,"$1,382,374",2019
Taco Charlton,DE,MIA,"$1,376,672",2019
Eric Rowe,CB,MIA,"$1,375,000",2019
Nick Dzubnar,LB,LAC,"$1,375,000",2019
Emmanuel Ogbah,DE,KAN,"$1,351,315",2019
Dennis Kelly,OT,TEN,"$1,350,000",2019
Billy Turner,OT,GNB,"$1,350,000",2019
Adarius Taylor,LB,CLE,"$1,350,000",2019
Spencer Long,OG,BUF,"$1,350,000",2019
Jaylon Smith,OLB,DAL,"$1,335,678",2019
David Njoku,TE,CLE,"$1,330,918",2019
Roquan Smith,ILB,CHI,"$1,319,871",2019
Myles Jack,OLB,JAX,"$1,313,787",2019
T.J. Watt,OLB,PIT,"$1,306,688",2019
Rashaan Melvin,CB,DET,"$1,300,000",2019
Xavien Howard,CB,MIA,"$1,285,642",2019
Erik Harris,DB,OAK,"$1,275,000",2019
Ryan Ramczyk,OT,NOR,"$1,273,323",2019
Noah Spence,DE,WAS,"$1,273,132",2019
Sterling Shepard,WR,NYG,"$1,260,623",2019
Pat O'Donnell,P,CHI,"$1,250,000",2019
Adrian Amos,FS,GNB,"$1,250,000",2019
Stefen Wisniewski,LG,KAN,"$1,250,000",2019
Al Woods,DT,SEA,"$1,250,000",2019
Roosevelt Nix,FB,PIT,"$1,250,000",2019
Frank Gore,RB,BUF,"$1,250,000",2019
Beau Brinkley,LS,TEN,"$1,250,000",2019
Matt Barkley,QB,BUF,"$1,250,000",2019
Clayton Geathers,SS,IND,"$1,250,000",2019
Teddy Bridgewater,QB,NOR,"$1,250,000",2019
Thomas Davis,LB,LAC,"$1,250,000",2019
Demetrius Harris,TE,CLE,"$1,250,000",2019
Julian Stanford,LB,BUF,"$1,250,000",2019
Tyson Alualu,DT,PIT,"$1,250,000",2019
Kenny Vaccaro,FS,TEN,"$1,250,000",2019
Bruce Irvin,DE,CAR,"$1,250,000",2019
Kamalei Correa,OLB,TEN,"$1,234,043",2019
Minkah Fitzpatrick,FS,2TM,"$1,227,626",2019
Deshazor Everett,CB,WAS,"$1,225,000",2019
Austin Johnson,DT,TEN,"$1,222,122",2019
Malcolm Smith,OLB,2TM,"$1,200,000",2019
Demaryius Thomas,WR,NYJ,"$1,200,000",2019
Kendall Lamm,T,CLE,"$1,200,000",2019
Chris Jones,DT,KAN,"$1,199,714",2019
Reggie Ragland,ILB,KAN,"$1,196,551",2019
Derrick Henry,RB,TEN,"$1,187,445",2019
Hunter Henry,TE,LAC,"$1,170,042",2019
A'Shawn Robinson,DT,DET,"$1,163,678",2019
Vita Vea,DT,TAM,"$1,153,829",2019
Vontaze Burfict,LB,OAK,"$1,150,000",2019
Charles Clay,TE,ARI,"$1,150,000",2019
Kyle Wilber,OLB,OAK,"$1,150,000",2019
Jordan Berry,P,PIT,"$1,150,000",2019
Michael Thomas,WR,NOR,"$1,148,041",2019
Vernon Butler,DT,CAR,"$1,144,980",2019
Da'Ron Payne,DT,WAS,"$1,135,380",2019
Tre Boston,FS,CAR,"$1,125,000",2019
Mike Remmers,T,NYG,"$1,125,000",2019
Brett Hundley,QB,ARI,"$1,125,000",2019
Brooks Reed,DL,ARI,"$1,125,000",2019
Robert Nkemdiche,DT,MIA,"$1,122,808",2019
Jarran Reed,DT,SEA,"$1,116,769",2019
Kevin King,CB,GNB,"$1,108,717",2019
Cam Robinson,OT,JAX,"$1,103,015",2019
Nick Martin,C,HOU,"$1,101,133",2019
Stephen Gostkowski,K,NWE,"$1,100,000",2019
Ramon Foster,T,PIT,"$1,100,000",2019
Mark Nzeocha,OLB,SFO,"$1,100,000",2019
Max Garcia,C,ARI,"$1,100,000",2019
Aaron Rodgers,QB,GNB,"$1,100,000",2019
Jason Verrett,CB,SFO,"$1,100,000",2019
Eric Kush,C,CLE,"$1,100,000",2019
Kolton Miller,OT,OAK,"$1,092,333",2019
Budda Baker,FS,ARI,"$1,085,910",2019
Zay Jones,WR,2TM,"$1,081,348",2019
Morris Claiborne,CB,KAN,"$1,080,000",2019
Forrest Lamp,OG,LAC,"$1,071,084",2019
Deion Jones,OLB,ATL,"$1,069,860",2019
Marcus Maye,FS,NYJ,"$1,060,822",2019
Tremaine Edmunds,ILB,BUF,"$1,055,434",2019
Curtis Samuel,WR,CAR,"$1,051,698",2019
Marcedes Lewis,TE,GNB,"$1,050,000",2019
Deone Bucannon,SS,2TM,"$1,050,000",2019
Damien Williams,RB,KAN,"$1,050,000",2019
Brandon Mebane,DT,LAC,"$1,050,000",2019
Derwin James,SS,LAC,"$1,043,134",2019
Dalvin Cook,RB,MIN,"$1,042,576",2019
Mackensie Alexander,CB,MIN,"$1,038,587",2019
Marcus Williams,FS,NOR,"$1,032,313",2019
Richie Incognito,G,OAK,"$1,030,000",2019
Adrian Peterson,RB,WAS,"$1,030,000",2019
Clark Harris,TE,CIN,"$1,030,000",2019
Andre Smith,T,CIN,"$1,030,000",2019
Zak DeOssie,LB,NYG,"$1,030,000",2019
Dominique Rodgers-Cromartie,DB,WAS,"$1,030,000",2019
Darren Sproles,RB,PHI,"$1,030,000",2019
Donald Penn,T,WAS,"$1,030,000",2019
Sam Young,T,SFO,"$1,030,000",2019
DeSean Jackson,WR,PHI,"$1,030,000",2019
Orlando Scandrick,DB,PHI,"$1,030,000",2019
L.P. Ladouceur,LS,DAL,"$1,030,000",2019
Don Muhlbach,C,DET,"$1,030,000",2019
Matt Schaub,QB,ATL,"$1,030,000",2019
J.J. Jansen,C,CAR,"$1,030,000",2019
Jaire Alexander,CB,GNB,"$1,027,761",2019
Cody Whitehair,OG,CHI,"$1,026,077",2019
L.J. Fort,LB,2TM,"$1,025,000",2019
Sidney Jones,CB,PHI,"$1,023,190",2019
Leighton Vander Esch,OLB,DAL,"$1,018,535",2019
Frank Ragnow,C,DET,"$1,015,461",2019
Gerald Everett,TE,LAR,"$1,014,497",2019
Billy Price,C,CIN,"$1,012,386",2019
Sean Davis,FS,PIT,"$1,007,314",2019
Rashaan Evans,ILB,TEN,"$1,006,236",2019
Adam Shaheen,TE,CHI,"$1,002,322",2019
Isaiah Wynn,OT,NWE,"$1,000,087",2019
Tyler Eifert,TE,CIN,"$1,000,000",2019
Malcom Brown,DT,NOR,"$1,000,000",2019
Quincy Enunwa,WR,NYJ,"$1,000,000",2019
Landon Collins,SS,WAS,"$1,000,000",2019
Stephon Gilmore,CB,NWE,"$1,000,000",2019
Brandin Cooks,WR,LAR,"$1,000,000",2019
Ray-Ray Armstrong,LB,2TM,"$1,000,000",2019
Aaron Lynch,DE,CHI,"$1,000,000",2019
Maurkice Pouncey,C,PIT,"$1,000,000",2019
Vinny Curry,DE,PHI,"$1,000,000",2019
Brent Qvale,T,NYJ,"$1,000,000",2019
Pierre Desir,CB,IND,"$1,000,000",2019
Tavon Austin,WR,DAL,"$1,000,000",2019
T.J. Yeldon,RB,BUF,"$1,000,000",2019
Mike Pennel,DT,KAN,"$1,000,000",2019
Justin Houston,LB,IND,"$1,000,000",2019
Shaquil Barrett,OLB,TAM,"$1,000,000",2019
Nick O'Leary,TE,2TM,"$1,000,000",2019
Jordan Matthews,WR,2TM,"$1,000,000",2019
Tavon Wilson,FS,DET,"$1,000,000",2019
Za'Darius Smith,DE,GNB,"$1,000,000",2019
Brandon Bolden,RB,NWE,"$1,000,000",2019
Denzelle Good,OT,OAK,"$1,000,000",2019
Morgan Cox,C,BAL,"$1,000,000",2019
Josh Lambo,K,JAX,"$1,000,000",2019
Nevin Lawson,CB,OAK,"$1,000,000",2019
Zach Brown,OLB,PHI,"$1,000,000",2019
Brandon Graham,DE,PHI,"$1,000,000",2019
Robert Griffin,QB,BAL,"$1,000,000",2019
Darryl Roberts,CB,NYJ,"$1,000,000",2019
Brian Poole,S,NYJ,"$1,000,000",2019
Mark Barron,LB,PIT,"$1,000,000",2019
Joe Looney,G,DAL,"$1,000,000",2019
Trevor Siemian,QB,NYJ,"$1,000,000",2019
Johnathan Hankins,DT,OAK,"$1,000,000",2019
Justin Tucker,K,BAL,"$1,000,000",2019
Nick Boyle,TE,BAL,"$1,000,000",2019
Cameron Fleming,OT,DAL,"$1,000,000",2019
Tramaine Brock,DB,2TM,"$1,000,000",2019
Jake Ryan,OLB,JAX,"$1,000,000",2019
Chris Reed,G,2TM,"$1,000,000",2019
C.J. Anderson,RB,DET,"$1,000,000",2019
Craig Robertson,LB,NOR,"$1,000,000",2019
Christian Covington,DT,DAL,"$1,000,000",2019
Jamize Olawale,FB,DAL,"$1,000,000",2019
Neville Hewitt,LB,NYJ,"$1,000,000",2019
Julian Edelman,WR,NWE,"$1,000,000",2019
Dante Fowler,OLB,LAR,"$1,000,000",2019
Ronald Darby,CB,PHI,"$1,000,000",2019
Dan Bailey,K,MIN,"$1,000,000",2019
Tyrod Taylor,QB,LAC,"$1,000,000",2019
Rodney Gunter,DT,ARI,"$1,000,000",2019
Mike Glennon,QB,OAK,"$1,000,000",2019
Malik Jackson,DT,PHI,"$1,000,000",2019
Kyle Fuller,CB,CHI,"$1,000,000",2019
C.J. Mosley,ILB,NYJ,"$1,000,000",2019
Matt Paradis,C,CAR,"$1,000,000",2019
Daniel McCullers,DT,PIT,"$1,000,000",2019
Morgan Burnett,DB,CLE,"$1,000,000",2019
James Develin,RB,NWE,"$1,000,000",2019
Malcolm Brown,RB,LAR,"$1,000,000",2019
Mike Davis,RB,2TM,"$1,000,000",2019
Chris Boswell,K,PIT,"$1,000,000",2019
B.W. Webb,CB,CIN,"$1,000,000",2019
Margus Hunt,DE,IND,"$1,000,000",2019
Oday Aboushi,OT,DET,"$1,000,000",2019
Mike Iupati,G,SEA,"$1,000,000",2019
Latavius Murray,RB,NOR,"$1,000,000",2019
Timmy Jernigan,DT,PHI,"$1,000,000",2019
Blake Bortles,QB,LAR,"$1,000,000",2019
Casey Kreiter,LS,DEN,"$1,000,000",2019
Cyrus Jones,CB,BAL,"$996,000",2019
Vonn Bell,SS,NOR,"$991,677",2019
Quincy Wilson,CB,IND,"$989,207",2019
D.J. Moore,WR,CAR,"$987,787",2019
Adam Gotsis,DT,DEN,"$986,987",2019
Hayden Hurst,TE,BAL,"$981,638",2019
Tyler Boyd,WR,CIN,"$980,769",2019
Calvin Ridley,WR,ATL,"$975,487",2019
Spencer Pulley,C,NYG,"$975,000",2019
Russell Shepard,WR,NYG,"$975,000",2019
Markus Golden,OLB,NYG,"$975,000",2019
Austin Reiter,C,KAN,"$975,000",2019
Tyus Bowser,OLB,BAL,"$971,874",2019
Rashaad Penny,RB,SEA,"$969,338",2019
Terrell Edmunds,S,PIT,"$966,263",2019
Joe Mixon,RB,CIN,"$960,470",2019
Ryan Anderson,OLB,WAS,"$949,066",2019
Taven Bryan,DT,JAX,"$941,589",2019
James Bradberry,CB,CAR,"$940,114",2019
Mario Edwards,DE,NOR,"$935,000",2019
Alfred Morris,RB,ARI,"$930,000",2019
Josh Bellamy,WR,NYJ,"$930,000",2019
Kurt Coleman,LB,BUF,"$930,000",2019
Nigel Bradham,OLB,PHI,"$930,000",2019
Taiwan Jones,RB,HOU,"$930,000",2019
Bryan Anger,P,HOU,"$930,000",2019
Corey Liuget,DT,2TM,"$930,000",2019
Andrew Sendejo,DB,2TM,"$930,000",2019
Adrian Clayborn,DL,ATL,"$930,000",2019
Nick Sundberg,C,WAS,"$930,000",2019
Jake McQuaide,LS,LAR,"$930,000",2019
Fletcher Cox,DT,PHI,"$930,000",2019
Bilal Powell,RB,NYJ,"$930,000",2019
Sam Acho,OLB,TAM,"$930,000",2019
Josh Harris,LS,ATL,"$930,000",2019
Darian Stewart,DB,TAM,"$930,000",2019
Colin Jones,DB,CAR,"$930,000",2019
Lance Kendricks,TE,LAC,"$930,000",2019
Pernell McPhee,DL,BAL,"$930,000",2019
Aaron Brewer,LS,ARI,"$930,000",2019
Nick Bellore,LB,SEA,"$930,000",2019
J'Marcus Webb,T,MIA,"$930,000",2019
Kyle Love,DT,CAR,"$930,000",2019
John Jerry,G,CIN,"$930,000",2019
Jon Weeks,C,HOU,"$930,000",2019
Marcus Sherels,DB,2TM,"$930,000",2019
Ted Larsen,C,CHI,"$930,000",2019
Terrell McClain,DL,2TM,"$930,000",2019
Chris Clark,T,HOU,"$930,000",2019
Jason Kelce,C,PHI,"$930,000",2019
Dwayne Harris,WR,OAK,"$930,000",2019
Anthony Sherman,RB,KAN,"$930,000",2019
Mike Hughes,CB,MIN,"$928,522",2019
DeMarcus Walker,DE,DEN,"$926,260",2019
Cody Latimer,WR,NYG,"$925,000",2019
Sony Michel,RB,NWE,"$917,577",2019
Lamar Jackson,QB,BAL,"$910,529",2019
Foster Moreau,TE,OAK,"$910,000",2019
Kerry Wynn,DE,CIN,"$900,000",2019
Darren Fells,TE,HOU,"$900,000",2019
Christopher Milton,CB,TEN,"$900,000",2019
Jamie Collins,OLB,NWE,"$900,000",2019
John Miller,OG,CIN,"$900,000",2019
Tyler Larsen,C,CAR,"$900,000",2019
Ryan Allen,P,ATL,"$900,000",2019
John Simon,DE,NWE,"$900,000",2019
Josh Mauro,DE,OAK,"$900,000",2019
Preston Brown,ILB,2TM,"$900,000",2019
Bobby Hart,OG,CIN,"$900,000",2019
Shamar Stephen,DT,MIN,"$900,000",2019
Raekwon McMillan,ILB,MIA,"$892,049",2019
Dalvin Tomlinson,DT,NYG,"$880,646",2019
Zach Cunningham,OLB,HOU,"$871,522",2019
Ethan Pocic,C,SEA,"$865,821",2019
Chidobe Awuzie,CB,DAL,"$854,417",2019
Tyrann Mathieu,CB,KAN,"$850,000",2019
Zach Line,FB,NOR,"$850,000",2019
Chris Banjo,S,ARI,"$850,000",2019
David Mayo,ILB,NYG,"$850,000",2019
Brent Urban,DE,2TM,"$850,000",2019
Josh Hill,TE,NOR,"$850,000",2019
Wil Lutz,K,NOR,"$850,000",2019
Cassius Marsh,DE,ARI,"$850,000",2019
D.J. Fluker,OT,SEA,"$850,000",2019
Maurice Alexander,SS,BUF,"$850,000",2019
Denzel Perryman,ILB,LAC,"$850,000",2019
Preston Smith,DE,GNB,"$850,000",2019
Neiko Thorpe,DB,SEA,"$850,000",2019
P.J. Williams,CB,NOR,"$850,000",2019
Josh Jones,S,DAL,"$849,856",2019
JuJu Smith-Schuster,WR,PIT,"$846,434",2019
Dion Dawkins,OG,BUF,"$845,294",2019
Taylor Moton,OT,CAR,"$843,014",2019
Tanoh Kpassagnon,DE,KAN,"$832,838",2019
Olsen Pierre,DT,NYG,"$825,000",2019
Chris Hogan,WR,CAR,"$825,000",2019
Maxx Crosby,EDGE,OAK,"$822,500",2019
Austin Corbett,C,2TM,"$821,745",2019
Larry Ogunjobi,DT,CLE,"$820,200",2019
Jonathan Bullard,DE,ARI,"$820,000",2019
James Winchester,LS,KAN,"$820,000",2019
Will Hernandez,OG,NYG,"$818,670",2019
Nick Chubb,RB,CLE,"$815,595",2019
Ahkello Witherspoon,CB,SFO,"$815,375",2019
Dawuane Smoot,DE,JAX,"$812,500",2019
Justice Hill,RB,BAL,"$812,500",2019
Dru Samia,OL,MIN,"$812,500",2019
Cooper Kupp,WR,LAR,"$811,000",2019
Pat Elflein,C,MIN,"$809,500",2019
Darius Leonard,LB,IND,"$809,446",2019
Alvin Kamara,RB,NOR,"$807,500",2019
Braden Smith,OG,IND,"$806,986",2019
Anthony Chickillo,DE,PIT,"$806,000",2019
Richard Rodgers,TE,PHI,"$805,000",2019
Ryan Griffin,QB,TAM,"$805,000",2019
David Fales,QB,NYJ,"$805,000",2019
Jordan Richards,SS,2TM,"$805,000",2019
Lane Johnson,OT,PHI,"$805,000",2019
Vince Williams,ILB,PIT,"$805,000",2019
De'Anthony Thomas,RB,2TM,"$805,000",2019
Phillip Gaines,CB,HOU,"$805,000",2019
Earl Watford,OG,TAM,"$805,000",2019
Danny Shelton,DT,NWE,"$805,000",2019
A.J. Cann,OG,JAX,"$805,000",2019
Nick Williams,DT,CHI,"$805,000",2019
Cornelius Lucas,T,CHI,"$805,000",2019
Trey Flowers,DE,DET,"$805,000",2019
Terrence Brooks,FS,NWE,"$805,000",2019
Albert McClellan,DE,NYJ,"$805,000",2019
Tyler Shatley,OG,JAX,"$805,000",2019
A.Q. Shipley,C,ARI,"$805,000",2019
James O'Shaughnessy,TE,JAX,"$805,000",2019
Dakota Dozier,OT,MIN,"$805,000",2019
Bashaud Breeland,CB,KAN,"$805,000",2019
Dontrelle Inman,WR,2TM,"$805,000",2019
Ryan Groy,OG,LAC,"$805,000",2019
Blake Bell,TE,KAN,"$805,000",2019
John Jenkins,DT,MIA,"$805,000",2019
Kemal Ishmael,DB,ATL,"$805,000",2019
Ty Montgomery,RB-WR,NYJ,"$805,000",2019
Benson Mayowa,DE,OAK,"$805,000",2019
Javorius Allen,RB,NYG,"$805,000",2019
Justin Hardy,WR,ATL,"$805,000",2019
Levine Toilolo,TE,SFO,"$805,000",2019
William Compton,LB,OAK,"$805,000",2019
Joe Cardona,LS,NWE,"$805,000",2019
Josh Robinson,CB,JAX,"$805,000",2019
Tank Carradine,DE,MIA,"$805,000",2019
D.J. Alexander,OLB,JAX,"$805,000",2019
Spencer Ware,RB,KAN,"$805,000",2019
Tony Bergstrom,OT,WAS,"$805,000",2019
Blidi Wreh-Wilson,CB,ATL,"$805,000",2019
Sean Mannion,QB,MIN,"$805,000",2019
Ryan Grant,WR,OAK,"$805,000",2019
Michael Ola,T,NOR,"$805,000",2019
T.J. Jones,WR,NYG,"$805,000",2019
Caraun Reid,DT,ARI,"$805,000",2019
Cedric Ogbuehi,OT,JAX,"$805,000",2019
Justin Coleman,CB,DET,"$805,000",2019
Kayvon Webster,CB,WAS,"$805,000",2019
Xavier Su'a-Filo,OG,DAL,"$805,000",2019
Kevin Pierre-Louis,OLB,CHI,"$805,000",2019
Damontre Moore,DE,SFO,"$805,000",2019
Patrick Omameh,G,NOR,"$805,000",2019
Bryce Hager,ILB,LAR,"$805,000",2019
Rod Smith,RB,2TM,"$805,000",2019
Josh Wells,T,TAM,"$805,000",2019
Paul Worrilow,LB,NYJ,"$805,000",2019
Jordan Devey,T,OAK,"$805,000",2019
Andrew Donnal,OT,MIA,"$805,000",2019
Bradley Pinion,P,TAM,"$805,000",2019
Greg Van Roten,G,CAR,"$805,000",2019
Kevin Minter,ILB,TAM,"$805,000",2019
Nate Orchard,OLB,WAS,"$805,000",2019
Ramik Wilson,ILB,ARI,"$805,000",2019
T.Y. McGill,DT,LAC,"$805,000",2019
Scott Simonson,TE,NYG,"$805,000",2019
Maxx Williams,TE,ARI,"$805,000",2019
Johnathan Cyprien,SS,2TM,"$805,000",2019
Jesse James,TE,DET,"$805,000",2019
Jaylen Watkins,CB,LAC,"$805,000",2019
Stephone Anthony,ILB,NOR,"$805,000",2019
JJ Nelson,WR,OAK,"$805,000",2019
Jeremiah Attaochu,OLB,DEN,"$805,000",2019
Nathan Stupar,OLB,NYG,"$805,000",2019
Alex Okafor,DE,KAN,"$805,000",2019
Frank Clark,DE,KAN,"$805,000",2019
Geremy Davis,WR,LAC,"$805,000",2019
Logan Thomas,QB/TE,DET,"$805,000",2019
Antone Exum,CB,SFO,"$805,000",2019
Chris Conley,WR,JAX,"$805,000",2019
Charley Hughlett,LS,CLE,"$805,000",2019
Rakeem Nunez-Roches,DT,TAM,"$805,000",2019
Kenjon Barner,RB,ATL,"$805,000",2019
Jamar Taylor,CB,2TM,"$805,000",2019
Bennie Fowler,WR,NYG,"$805,000",2019
Brynden Trawick,S,BAL,"$805,000",2019
Jahleel Addae,S,HOU,"$805,000",2019
Luke Willson,TE,SEA,"$805,000",2019
Daniel Brown,TE,NYJ,"$805,000",2019
Corey Nelson,OLB,DEN,"$805,000",2019
Dontae Johnson,FS,2TM,"$805,000",2019
Najee Goode,ILB,JAX,"$805,000",2019
Cairo Santos,K,TEN,"$805,000",2019
Ben Garland,DL,SFO,"$805,000",2019
Tyeler Davison,DT,ATL,"$805,000",2019
LaRoy Reynolds,LB,CIN,"$805,000",2019
Ben Powers,OL,BAL,"$802,500",2019
Ronald Jones,RB,TAM,"$801,450",2019
Michael Palardy,P,CAR,"$800,000",2019
Sheldrick Redwine,S,CLE,"$800,000",2019
James Daniels,C,CHI,"$795,916",2019
Dan Feeney,OG,LAC,"$793,000",2019
Isaiah Johnson,CB,OAK,"$792,500",2019
Courtland Sutton,WR,DEN,"$790,996",2019
Harold Landry,OLB,TEN,"$786,077",2019
Mike Gesicki,TE,MIA,"$780,542",2019
Marcus Davenport,DE,NOR,"$779,632",2019
Kerryon Johnson,RB,DET,"$775,622",2019
Alex Tanney,QB,NYG,"$775,000",2019
Taywan Taylor,WR,CLE,"$773,500",2019
Dante Pettis,WR,SFO,"$770,934",2019
Josh Jackson,CB,GNB,"$764,368",2019
Jordan Willis,DE,NYJ,"$754,750",2019
Ben Braunecker,TE,CHI,"$750,000",2019
Eric Tomlinson,TE,3TM,"$750,000",2019
Akeem King,DB,SEA,"$750,000",2019
Isaac Seumalo,OG,PHI,"$749,000",2019
Christian Kirk,WR,ARI,"$747,948",2019
C.J. Prosise,RB,SEA,"$745,000",2019
Uchenna Nwosu,OLB,LAC,"$741,799",2019
Chris Wormley,DT,BAL,"$736,000",2019
Nick Vannett,TE,2TM,"$736,000",2019
Dallas Goedert,TE,PHI,"$735,649",2019
Connor Williams,OT,DAL,"$729,500",2019
Duke Riley,OLB,2TM,"$726,500",2019
Anthony Miller,WR,CHI,"$723,350",2019
Jonathan Williams,RB,IND,"$720,000",2019
Kentrell Brothers,ILB,MIN,"$720,000",2019
Sheldon Day,DT,SFO,"$720,000",2019
Briean Boddy-Calhoun,DB,2TM,"$720,000",2019
Joel Heath,DT,HOU,"$720,000",2019
Anthony Zettel,DE,2TM,"$720,000",2019
Tyrell Adams,LB,HOU,"$720,000",2019
Kamu Grugier-Hill,OLB,PHI,"$720,000",2019
Ted Karras,OG,NWE,"$720,000",2019
Tyler Ervin,RB,2TM,"$720,000",2019
Stephen Weatherly,OLB,MIN,"$720,000",2019
Paul Perkins,RB,DET,"$720,000",2019
Rick Lovato,LS,PHI,"$720,000",2019
Hassan Ridgeway,DT,PHI,"$720,000",2019
Pharoh Cooper,WR,2TM,"$720,000",2019
Ameer Abdullah,RB,MIN,"$720,000",2019
T.J. Green,FS,2TM,"$720,000",2019
Lac Edwards,P,NYJ,"$720,000",2019
Damien Wilson,ILB,KAN,"$720,000",2019
Andy Janovich,FB,DEN,"$720,000",2019
Trevor Davis,WR,3TM,"$720,000",2019
Ronald Blair,DE,SFO,"$720,000",2019
Justin March-Lillard,LB,DAL,"$720,000",2019
Tyler Matakevich,ILB,PIT,"$720,000",2019
Cre'von LeBlanc,DB,PHI,"$720,000",2019
Parker Ehinger,OG,BAL,"$720,000",2019
DeForest Buckner,DT,SFO,"$720,000",2019
Derek Watt,FB,LAC,"$720,000",2019
Hroniss Grasu,C,BAL,"$720,000",2019
Sharrod Neasman,S,ATL,"$720,000",2019
Maurice Canady,CB,2TM,"$720,000",2019
LeShaun Sims,CB,TEN,"$720,000",2019
Jayrone Elliott,LB,PIT,"$720,000",2019
Ben Koyack,TE,JAX,"$720,000",2019
Riley Dixon,P,NYG,"$720,000",2019
Andrew Adams,FS,TAM,"$720,000",2019
Mike Thomas,WR,LAR,"$720,000",2019
DeAndre Houston-Carson,FS,CHI,"$720,000",2019
Carson Wentz,QB,PHI,"$720,000",2019
Dwayne Washington,RB,NOR,"$720,000",2019
Kameron Canaday,LS,PIT,"$720,000",2019
C.J. Goodwin,WR,DAL,"$720,000",2019
Joe Dahl,OG,DET,"$720,000",2019
Javien Elliott,CB,CAR,"$720,000",2019
Jayron Kearse,SS,MIN,"$720,000",2019
Darius Jennings,WR,TEN,"$720,000",2019
Devontae Booker,RB,DEN,"$720,000",2019
Senorise Perry,RB,BUF,"$720,000",2019
Clayton Fejedelem,FS,CIN,"$720,000",2019
Damiere Byrd,WR,ARI,"$720,000",2019
Curtis Riley,CB,OAK,"$720,000",2019
Jamie Meder,DT,DET,"$720,000",2019
Cody Core,WR,NYG,"$720,000",2019
Jihad Ward,DE,2TM,"$720,000",2019
David Fluellen,RB,TEN,"$720,000",2019
Jakeem Grant,WR,MIA,"$720,000",2019
Marqui Christian,SS,LAR,"$720,000",2019
Darian Thompson,FS,DAL,"$720,000",2019
DeAndre Washington,RB,OAK,"$720,000",2019
Josh Andrews,G,IND,"$720,000",2019
Bryan Witzmann,T,CAR,"$720,000",2019
B.J. Goodson,OLB,GNB,"$720,000",2019
Darren Waller,WR,OAK,"$720,000",2019
Danny Vitale,FB,GNB,"$720,000",2019
Luke Rhodes,LB,IND,"$720,000",2019
Joey Bosa,DE,LAC,"$720,000",2019
James Ferentz,C,NWE,"$720,000",2019
Romeo Okwara,DE,DET,"$720,000",2019
MyCole Pruitt,TE,TEN,"$720,000",2019
Clive Walford,TE,MIA,"$720,000",2019
Patrick Scales,LS,CHI,"$720,000",2019
Deon Bush,FS,CHI,"$720,000",2019
John Wetzel,T,ATL,"$720,000",2019
Ibraheim Campbell,SS,GNB,"$720,000",2019
Jeff Driskel,QB,DET,"$720,000",2019
Wendell Smallwood,RB,WAS,"$720,000",2019
Kavon Frazier,FS,DAL,"$720,000",2019
Andrew Billings,DT,CIN,"$720,000",2019
Brett Jones,C,MIN,"$720,000",2019
Chris Moore,WR,BAL,"$720,000",2019
Miles Killebrew,SS,DET,"$720,000",2019
Seth Devalve,TE,JAX,"$720,000",2019
Shilique Calhoun,DE,NWE,"$720,000",2019
Jerald Hawkins,OT,TAM,"$720,000",2019
Kemoko Turay,OLB,IND,"$717,200",2019
Alex Anzalone,OLB,NOR,"$717,000",2019
Zach Gentry,TE,PIT,"$715,000",2019
M.J. Stewart,CB,TAM,"$711,051",2019
Dre Greenlaw,LB,SFO,"$710,000",2019
Hunter Renfrow,WR,OAK,"$707,500",2019
Jessie Bates,FS,CIN,"$704,901",2019
Daylon Mack,DL,BAL,"$704,500",2019
Cameron Smith,LB,MIN,"$702,500",2019
Reid Ferguson,LS,BUF,"$700,000",2019
Matt LaCosse,TE,NWE,"$700,000",2019
E.J. Speed,LB,IND,"$700,000",2019
Kerry Hyder,DT,DAL,"$700,000",2019
Donte Jackson,CB,CAR,"$698,751",2019
Duke Dawson,CB,DEN,"$695,676",2019
P.J. Hall,DT,OAK,"$693,830",2019
Isaiah Oliver,CB,ATL,"$690,757",2019
Tim Williams,OLB,2TM,"$690,000",2019
Tarell Basham,DE,NYJ,"$687,500",2019
